,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
Kredyty i pożyczki,55509.0,51332.0,63205.0,64947.0,64629.0,9354.0,10974.0,18788.0,13326.0,12719.0,13529.0,13043.0,30817.0,40796.0,37636.0,29550.0,63791.0,153263.0,161764.0,144523.0,154035.0,160050.0,163299.0,66031.0,90449.0,126975.0,98176.0,47461.0,40723.0,35388.0,38511.0,42135.0,35269.0,75568.0,115155.0,114816.0,142549.0,85114.0,41375.0,19360.0,70001.0,69376.0,171465.0,139415.0,140068.0,157690.0,55134.0,26780.0,20098.0,15098.0,32347.0,34392.0,34278.0,66701.0,47480.0,35645.0,84981.0,82045.0,107708.0,99054.0,80885.0,122225.0,79092.0,51530.0,51733.0,154666.0,124674.0,133584.0
Z tytułu emisji dłużnych papierów wartościowych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zobowiązania z tytułu leasingu finansowego,1632.0,2214.0,2265.0,2539.0,2638.0,3892.0,3745.0,4431.0,3413.0,3412.0,14204.0,11695.0,12226.0,14291.0,18135.0,39446.0,19902.0,17289.0,18735.0,21030.0,17406.0,19261.0,15976.0,15732.0,14863.0,17811.0,15657.0,14286.0,14040.0,16047.0,16776.0,16097.0,11630.0,11886.0,12302.0,10430.0,10448.0,14703.0,14854.0,13715.0,13623.0,14824.0,14858.0,14529.0,15772.0,24970.0,21697.0,16292.0,27241.0,28524.0,23860.0,14250.0,15317.0,11288.0,12028.0,18254.0,13487.0,13180.0,12946.0,12959.0,10973.0,13116.0,14295.0,10755.0,10644.0,12140.0,11703.0,15458.0
Inne zobowiązania długoterminowe,1896.0,2273.0,3385.0,1004.0,2849.0,4266.0,3093.0,1275.0,1403.0,1738.0,32892.0,29238.0,29332.0,29069.0,27227.0,27343.0,24058.0,23623.0,27275.0,22822.0,22274.0,23116.0,22138.0,23156.0,23336.0,23636.0,22621.0,7368.0,6481.0,6718.0,8210.0,14269.0,8317.0,10906.0,10837.0,13611.0,10015.0,10656.0,9283.0,11895.0,10728.0,9352.0,11024.0,11461.0,10457.0,10457.0,10484.0,10835.0,11444.0,11430.0,12592.0,10240.0,11522.0,11409.0,12016.0,13748.0,14471.0,16461.0,16505.0,14514.0,16205.0,17453.0,16522.0,13770.0,11516.0,11162.0,14412.0,20251.0
Zobowiązania krótkoterminowe,133029.0,152533.0,179257.0,135212.0,141783.0,113735.0,116597.0,87192.0,86564.0,101270.0,166352.0,112533.0,145089.0,215010.0,230700.0,182934.0,248485.0,368260.0,395564.0,302393.0,314029.0,387461.0,388014.0,214062.0,264131.0,369607.0,323366.0,243565.0,253069.0,275176.0,274490.0,194467.0,194206.0,282165.0,339239.0,250288.0,303196.0,322164.0,233938.0,190719.0,298494.0,360263.0,434415.0,361106.0,379579.0,437337.0,313804.0,236659.0,273917.0,307229.0,322242.0,286467.0,332781.0,329380.0,421653.0,355400.0,454636.0,494886.0,548178.0,426465.0,507941.0,493442.0,517105.0,366816.0,459431.0,470539.0,521185.0,477642.0
Inne zobowiązania krótkoterminowe,14857.0,13756.0,17386.0,14614.0,12799.0,19564.0,19876.0,14501.0,14659.0,19719.0,35455.0,23870.0,29772.0,38129.0,41080.0,30920.0,39385.0,55951.0,50982.0,33626.0,35758.0,48100.0,40423.0,37978.0,36448.0,51164.0,43250.0,49094.0,56072.0,60612.0,63438.0,35791.0,46479.0,48137.0,47657.0,32915.0,37862.0,50332.0,48911.0,48074.0,59251.0,73121.0,67672.0,55147.0,63985.0,82514.0,75100.0,61471.0,66958.0,80050.0,94051.0,93839.0,80474.0,87210.0,107719.0,114164.0,131053.0,118280.0,138298.0,116158.0,122072.0,141758.0,164247.0,96411.0,111678.0,84500.0,113969.0,104316.0
Rozliczenia międzyokresowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pasywa razem,255179.0,298544.0,356842.0,310470.0,317586.0,449824.0,466235.0,432002.0,439845.0,454434.0,608681.0,539328.0,547054.0,655444.0,675755.0,602528.0,665976.0,771234.0,827531.0,737143.0,725620.0,806996.0,815553.0,693810.0,718246.0,819023.0,808567.0,731275.0,737847.0,803890.0,825580.0,731513.0,735137.0,790101.0,820163.0,755064.0,786157.0,893718.0,861310.0,803063.0,866142.0,960929.0,916878.0,822176.0,861863.0,917962.0,899723.0,795239.0,855585.0,910404.0,939899.0,848743.0,916685.0,936017.0,1000174.0,925981.0,1043091.0,1131478.0,1236698.0,1108755.0,1287978.0,1371245.0,1397318.0,1171095.0,1320689.0,1250574.0,1340653.0,1285974.0
Przepływy pieniężne z działalności operacyjnej,-1373.0,3803.0,-2925.0,13489.0,7880.0,-7138.0,15513.0,16763.0,3188.0,355.0,1259.0,11403.0,-5779.0,-570.0,15848.0,5255.0,-15698.0,-46426.0,12178.0,27747.0,-9196.0,594.0,13639.0,43044.0,7569.0,-4678.0,14078.0,48636.0,-11934.0,-19714.0,32559.0,29474.0,-3537.0,20743.0,19301.0,18181.0,11177.0,-8915.0,12122.0,55541.0,-2178.0,-9415.0,-17346.0,21477.0,-15358.0,-14119.0,28234.0,45770.0,12125.0,23367.0,35489.0,64963.0,-5450.0,8646.0,60935.0,48163.0,-9526.0,-35606.0,-33856.0,48830.0,-23135.0,-31922.0,103723.0,141111.0,-75949.0,-27955.0,157798.0,29727.0
Amortyzacja,1931.0,2001.0,2158.0,2649.0,2464.0,2567.0,2651.0,2377.0,3121.0,3143.0,4882.0,5117.0,4702.0,4375.0,4931.0,4525.0,5408.0,6019.0,6251.0,6919.0,5845.0,6219.0,6381.0,6529.0,6130.0,6349.0,6912.0,6335.0,6180.0,6248.0,6194.0,6228.0,6265.0,6401.0,6235.0,5761.0,5531.0,5222.0,6230.0,6606.0,5922.0,6568.0,6841.0,6415.0,6847.0,7008.0,7085.0,7021.0,9136.0,9722.0,9656.0,9751.0,9644.0,8917.0,9825.0,10129.0,10518.0,11069.0,11280.0,11181.0,11034.0,11641.0,11802.0,11145.0,9533.0,9849.0,10185.0,10830.0
Przepływy pieniężne z działalności inwestycyjnej,-5768.0,-5762.0,-3801.0,-8455.0,-4159.0,-8340.0,-8461.0,-11955.0,-3962.0,-12715.0,-2426.0,-7770.0,-24129.0,-5850.0,-14753.0,-6724.0,-30335.0,-10886.0,-9835.0,-6236.0,-4657.0,-3630.0,-3323.0,-1505.0,-3389.0,-3486.0,-4034.0,-4875.0,-4348.0,-3996.0,-7054.0,-27237.0,-6548.0,-10232.0,-33929.0,-45811.0,-5909.0,-6264.0,-5479.0,-3359.0,-5476.0,-2495.0,19600.0,37166.0,-6109.0,-4415.0,-5356.0,-8979.0,-4031.0,-2624.0,-6436.0,-14933.0,-7097.0,-6226.0,-6857.0,-52674.0,-8100.0,-8575.0,-7866.0,-11280.0,-12927.0,-7754.0,-10932.0,-6148.0,-10093.0,-11228.0,-75487.0,-20250.0
CAPEX (niematerialne i rzeczowe),5816.0,6388.0,4148.0,6776.0,3726.0,6243.0,8255.0,13356.0,4014.0,2029.0,1697.0,14004.0,6860.0,9696.0,10189.0,5551.0,9319.0,11252.0,7878.0,6622.0,4651.0,5305.0,3619.0,2145.0,3775.0,5608.0,6050.0,4355.0,3113.0,4999.0,7169.0,11785.0,7246.0,8560.0,8969.0,12927.0,6104.0,9240.0,6713.0,4865.0,3817.0,2907.0,4078.0,4620.0,6558.0,5158.0,5819.0,9114.0,4484.0,4031.0,6688.0,11076.0,7381.0,6912.0,6836.0,12071.0,7622.0,7975.0,7742.0,9224.0,6766.0,7773.0,11396.0,11268.0,13475.0,12967.0,12647.0,19074.0
Przepływy pieniężne z działalności finansowej,7939.0,6927.0,11818.0,-5098.0,-1906.0,86171.0,-974.0,5916.0,-9671.0,-5450.0,-9987.0,-3090.0,10004.0,5647.0,-4959.0,-11419.0,42996.0,79247.0,-353.0,-35399.0,7514.0,5874.0,-6141.0,-43549.0,-143.0,23550.0,-19100.0,-25370.0,6218.0,24873.0,-13998.0,-25280.0,10513.0,-8882.0,10750.0,22139.0,12837.0,5009.0,-9334.0,-44543.0,10757.0,37981.0,-44705.0,-47170.0,24087.0,7176.0,-9372.0,-49103.0,-6516.0,1988.0,-5887.0,-57357.0,15460.0,23539.0,-85067.0,-24327.0,41713.0,14355.0,34697.0,-41353.0,56110.0,54560.0,-103451.0,-97753.0,59700.0,30508.0,-77927.0,-4913.0
Emisja akcji,0.0,0.0,0.0,0.0,0.0,160725.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dywidenda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7025.0,0.0,0.0,0.0,6394.0,0.0,0.0,6394.0,0.0,0.0,0.0,0.0,6850.0,0.0,0.0,0.0,6850.0,0.0,0.0,0.0,6855.0,-5.0,0.0,6856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30295.0,0.0,0.0
Przepływy pieniężne razem,798.0,4968.0,5092.0,-64.0,1815.0,70693.0,6078.0,10724.0,-10445.0,-17810.0,-11154.0,543.0,-19904.0,-773.0,-3864.0,-12888.0,-3037.0,21935.0,1990.0,-13888.0,-6339.0,2838.0,4175.0,-2010.0,4037.0,15386.0,-9056.0,18391.0,-10064.0,1163.0,11507.0,-23043.0,428.0,1629.0,-3878.0,-5491.0,18105.0,-10170.0,-2691.0,7639.0,3103.0,26071.0,-42451.0,11473.0,2620.0,-11358.0,13506.0,-12312.0,1578.0,22731.0,23166.0,-7327.0,2913.0,25959.0,-30989.0,-28838.0,24087.0,-29826.0,-7025.0,-3803.0,20048.0,14884.0,-10660.0,37210.0,-26342.0,-8675.0,4384.0,4564.0
