,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
Zobowiązania krótkoterminowe,6888.0,6758.0,6797.0,8081.0,7110.0,7906.0,6122.0,7206.0,12633.0,12925.0,11590.0,12982.0,10109.0,14991.0,22167.0,25444.0,18993.0,18316.0,21772.0,27448.0,123254.0,108853.0,101683.0,103019.0,32820.0,32556.0,30833.0,52053.0,53875.0,53069.0,51541.0,33990.0,18909.0,21175.0,21511.0,31181.0,31822.0,33007.0,28753.0,23702.0,25969.0,29236.0,32082.0,30027.0,33440.0,27824.0,22679.0,25225.0,27890.0,22540.0,24026.0,25306.0,25884.0,25571.0,28683.0,29572.0,28474.0,26902.0,31395.0,35824.0,34167.0,30010.0,31687.0,32773.0
Inne zobowiązania krótkoterminowe,49.0,0.0,0.0,61.0,80.0,104.0,0.0,389.0,629.0,272.0,208.0,535.0,3.0,148.0,922.0,1262.0,794.0,502.0,1380.0,442.0,1125.0,1416.0,20317.0,10542.0,1995.0,900.0,2801.0,12542.0,2505.0,2345.0,2329.0,16875.0,3895.0,3794.0,3516.0,12013.0,11626.0,11293.0,10004.0,9460.0,9061.0,9437.0,9473.0,12961.0,13736.0,14606.0,11131.0,11531.0,12814.0,12594.0,12395.0,13236.0,12911.0,12722.0,13313.0,14636.0,13754.0,14118.0,14711.0,13964.0,13962.0,13563.0,14104.0,14318.0
Rozliczenia międzyokresowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pasywa razem,20034.0,20861.0,21379.0,27828.0,27595.0,29232.0,28328.0,50754.0,60044.0,65734.0,64548.0,85065.0,85870.0,96478.0,151879.0,159660.0,164481.0,164232.0,171690.0,248003.0,477767.0,466036.0,505454.0,487198.0,302403.0,293933.0,315652.0,245302.0,131664.0,126517.0,168265.0,227140.0,220092.0,210687.0,208163.0,188209.0,187874.0,185517.0,180408.0,174546.0,175612.0,180894.0,182888.0,161498.0,168773.0,160160.0,148872.0,102475.0,101798.0,97720.0,96132.0,93740.0,94565.0,95004.0,95805.0,99687.0,96589.0,94407.0,100703.0,101975.0,101533.0,94612.0,93872.0,93903.0
Przepływy pieniężne z działalności operacyjnej,394.0,215.0,643.0,951.0,-104.0,-2118.0,93.0,547.0,3007.0,-10048.0,-2229.0,-477.0,-737.0,7201.0,-2556.0,-1574.0,-1907.0,3125.0,-872.0,1908.0,-16518.0,2122.0,5810.0,5033.0,1655.0,-4695.0,13909.0,-4675.0,-994.0,-2107.0,2267.0,-4437.0,-2208.0,-2613.0,-1044.0,698.0,-1035.0,1901.0,-341.0,1131.0,-67.0,1813.0,1721.0,-5028.0,435.0,-3511.0,-748.0,-566.0,-3168.0,-4039.0,2543.0,4503.0,-559.0,-923.0,232.0,-219.0,-830.0,-4337.0,-2583.0,-959.0,-2998.0,-3075.0,1592.0,1232.0
Amortyzacja,222.0,238.0,314.0,275.0,433.0,106.0,290.0,320.0,349.0,468.0,450.0,109.0,490.0,516.0,698.0,1044.0,887.0,1114.0,675.0,1067.0,2847.0,2067.0,3291.0,3530.0,987.0,1339.0,1282.0,1212.0,1060.0,1030.0,980.0,977.0,1036.0,1079.0,1122.0,1097.0,1077.0,1174.0,1109.0,1284.0,1098.0,1131.0,1132.0,1235.0,996.0,989.0,979.0,990.0,1044.0,1064.0,1105.0,1103.0,1014.0,1034.0,1211.0,1080.0,370.0,1859.0,1178.0,1199.0,1185.0,1202.0,1199.0,1238.0
Przepływy pieniężne z działalności inwestycyjnej,-649.0,-228.0,-1060.0,977.0,-1742.0,225.0,-745.0,-959.0,-11744.0,5077.0,-1889.0,-479.0,-1030.0,-13254.0,-23326.0,2569.0,-753.0,-4962.0,267.0,-57.0,-141767.0,-72729.0,51955.0,11360.0,-2950.0,254.0,-9086.0,-12153.0,14258.0,-1995.0,-3071.0,-19635.0,-3370.0,-5525.0,-2580.0,-3312.0,-1404.0,-2964.0,74.0,478.0,-691.0,-2588.0,52.0,-967.0,-2221.0,59010.0,-33822.0,-3598.0,-66.0,3440.0,-2022.0,-1198.0,-1052.0,-933.0,-2754.0,15.0,6184.0,-960.0,2352.0,1393.0,5949.0,168.0,-11186.0,10589.0
CAPEX (niematerialne i rzeczowe),649.0,390.0,418.0,498.0,341.0,-77.0,1098.0,739.0,4276.0,-2368.0,1889.0,479.0,1030.0,13254.0,4031.0,-3213.0,1932.0,5091.0,-520.0,88.0,85762.0,7053.0,69904.0,-11243.0,613.0,2569.0,5684.0,-3533.0,1992.0,1568.0,633.0,1194.0,1240.0,8720.0,2592.0,-7521.0,776.0,3827.0,-3407.0,6930.0,852.0,2273.0,-2042.0,5815.0,2051.0,3446.0,2553.0,3100.0,876.0,1404.0,1344.0,1039.0,1070.0,933.0,3949.0,794.0,1435.0,2050.0,2354.0,2596.0,980.0,1530.0,1736.0,1388.0
Przepływy pieniężne z działalności finansowej,94.0,-393.0,181.0,3324.0,109.0,595.0,-520.0,19994.0,3431.0,2093.0,697.0,16950.0,-2002.0,6731.0,29328.0,4630.0,1937.0,489.0,-4345.0,69529.0,100790.0,62445.0,-22908.0,-23198.0,2636.0,-45.0,6646.0,7716.0,1867.0,-1539.0,35797.0,-636.0,-75.0,-304.0,-173.0,-172.0,2307.0,-340.0,160.0,-1335.0,801.0,24.0,-17.0,6088.0,710.0,-3116.0,-6415.0,97.0,-240.0,2068.0,1230.0,-928.0,-368.0,203.0,-275.0,-179.0,-479.0,68.0,-432.0,-494.0,8.0,-500.0,502.0,-29.0
Emisja akcji,0.0,0.0,0.0,4557.0,0.0,0.0,0.0,20897.0,0.0,0.0,0.0,17512.0,0.0,0.0,0.0,20968.0,0.0,0.0,0.0,69696.0,298.0,3206.0,34094.0,-10601.0,0.0,0.0,24089.0,5531.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dywidenda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Przepływy pieniężne razem,-161.0,-406.0,-236.0,5252.0,-1737.0,-1298.0,-1172.0,19582.0,-5306.0,-2878.0,-3421.0,15994.0,-3769.0,678.0,3446.0,5625.0,-723.0,-1348.0,-4950.0,71380.0,-57495.0,-8162.0,34857.0,-6805.0,1341.0,-4486.0,11469.0,-9112.0,15131.0,-5641.0,34993.0,-24708.0,-5653.0,-8442.0,-3797.0,-2786.0,-132.0,-1403.0,-107.0,274.0,43.0,-751.0,1756.0,93.0,-1076.0,52383.0,-40985.0,-4067.0,-3474.0,1469.0,1751.0,2377.0,-1979.0,-1653.0,-2797.0,-383.0,4875.0,-5229.0,-663.0,-60.0,2959.0,-3407.0,-9092.0,11792.0
