,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
Z tytułu emisji dłużnych papierów wartościowych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zobowiązania z tytułu leasingu finansowego,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1161.0,2954.0,0.0,2127.0,41.0,51.0,12813.0,2871.0,53.0,25.0,33.0,26.0,20.0,14.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,53.0,232.0,216.0,215.0,224.0,1186.0,1203.0,1416.0,634.0,667.0,577.0,403.0,324.0,366.0,405.0,687.0,955.0,1240.0,1237.0,4305.0,1219.0,1115.0,1068.0,1102.0,1025.0
Inne zobowiązania długoterminowe,75.0,114.0,39.0,112.0,10.0,68.0,34.0,1842.0,1555.0,662.0,869.0,155.0,95.0,254.0,74.0,147.0,147.0,168.0,158.0,313.0,311.0,249.0,166.0,75.0,1805.0,1604.0,3462.0,1122.0,781.0,2647.0,2647.0,4467.0,4298.0,3868.0,3525.0,2748.0,2746.0,2745.0,2881.0,2751.0,2969.0,356.0,9706.0,9473.0,8921.0,7352.0,6900.0,4162.0,3634.0,3210.0,2901.0,6205.0,5549.0,4142.0,3395.0,2306.0,1641.0,4323.0,3807.0,2914.0,2997.0,2571.0,2543.0,1861.0,1647.0,1568.0,500.0,21694.0
Zobowiązania krótkoterminowe,1841.0,5642.0,7805.0,5973.0,5529.0,4112.0,4606.0,12454.0,14838.0,13339.0,17442.0,18667.0,17894.0,18965.0,22129.0,16455.0,8969.0,12659.0,15026.0,12540.0,10434.0,12794.0,28182.0,32686.0,62648.0,15277.0,11677.0,16328.0,15765.0,22787.0,26379.0,11750.0,5427.0,8350.0,6098.0,12703.0,19930.0,18288.0,24927.0,31448.0,43756.0,30171.0,12903.0,8136.0,4269.0,4354.0,5604.0,8165.0,9595.0,29956.0,30714.0,30308.0,24750.0,17471.0,4715.0,5570.0,5370.0,10184.0,18545.0,10164.0,11698.0,11837.0,21147.0,32400.0,52333.0,75755.0,122158.0,91663.0
Inne zobowiązania krótkoterminowe,204.0,1005.0,291.0,196.0,27.0,366.0,263.0,2780.0,1469.0,2429.0,2253.0,1444.0,501.0,1339.0,4408.0,1516.0,1224.0,2277.0,2572.0,1539.0,2796.0,3488.0,3944.0,4003.0,9589.0,3541.0,2557.0,2293.0,2043.0,7462.0,9223.0,2184.0,2052.0,2145.0,1945.0,2440.0,1416.0,1155.0,1170.0,1024.0,767.0,6270.0,9473.0,5688.0,2455.0,1167.0,1010.0,1098.0,830.0,593.0,1014.0,948.0,1616.0,1596.0,1813.0,2044.0,2483.0,3955.0,13385.0,4224.0,5544.0,4198.0,4724.0,965.0,1121.0,2523.0,7300.0,3248.0
Rozliczenia międzyokresowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pasywa razem,5430.0,13069.0,15533.0,36107.0,36880.0,35913.0,35916.0,44751.0,47213.0,44532.0,43258.0,35713.0,38582.0,46939.0,62071.0,59617.0,53264.0,65955.0,74970.0,70654.0,69127.0,67399.0,80787.0,72457.0,128049.0,100440.0,103540.0,97997.0,95619.0,92768.0,89473.0,99258.0,92835.0,92474.0,85243.0,90678.0,96371.0,93530.0,97455.0,117842.0,124434.0,115922.0,111855.0,107132.0,103652.0,93431.0,97164.0,92188.0,100353.0,105056.0,89704.0,97100.0,91903.0,89521.0,102592.0,110287.0,111760.0,129141.0,150272.0,152112.0,157937.0,166533.0,169179.0,179261.0,198417.0,220562.0,267363.0,274994.0
Przepływy pieniężne z działalności operacyjnej,-248.0,2211.0,-1811.0,1419.0,-266.0,-1780.0,-1870.0,-399.0,-2321.0,4006.0,-744.0,2475.0,2308.0,5479.0,8779.0,12205.0,4526.0,6225.0,6494.0,8247.0,5427.0,1966.0,2215.0,-535.0,-5117.0,30083.0,3696.0,1797.0,2380.0,641.0,11864.0,17006.0,9922.0,3993.0,-3061.0,7442.0,2101.0,878.0,-2571.0,4125.0,-19206.0,35044.0,15568.0,2186.0,776.0,4560.0,2205.0,1254.0,-86.0,-2108.0,-1027.0,1727.0,17301.0,7580.0,8624.0,7104.0,6184.0,4665.0,37135.0,6061.0,12391.0,3146.0,13004.0,3197.0,9058.0,8588.0,9532.0,43928.0
Amortyzacja,237.0,281.0,576.0,523.0,1005.0,1217.0,1484.0,1986.0,2446.0,2458.0,2780.0,2746.0,1397.0,1261.0,1593.0,1732.0,1580.0,1627.0,1524.0,1463.0,828.0,672.0,478.0,556.0,6653.0,2218.0,1999.0,5880.0,2065.0,16421.0,3011.0,20761.0,2847.0,2162.0,2843.0,2922.0,3188.0,1461.0,1627.0,9200.0,97.0,19305.0,2088.0,3706.0,2321.0,4257.0,2570.0,2358.0,3060.0,2732.0,1918.0,11757.0,4865.0,6665.0,3157.0,4413.0,3791.0,8452.0,5267.0,2669.0,2086.0,2209.0,1630.0,2332.0,1803.0,2393.0,7313.0,56016.0
Przepływy pieniężne z działalności inwestycyjnej,-458.0,-1955.0,-1685.0,-7127.0,-4487.0,-2546.0,-53.0,-1411.0,-2831.0,-679.0,-2835.0,-1727.0,-2258.0,-2619.0,-2671.0,-3944.0,-2715.0,-4448.0,-4760.0,-7141.0,-8195.0,-7270.0,-6870.0,-6628.0,-6562.0,-6835.0,-7001.0,-10627.0,-8357.0,-6969.0,-7064.0,-5020.0,-3543.0,-6699.0,-5392.0,-10623.0,-8193.0,-4960.0,-6662.0,-9160.0,-7828.0,-8110.0,-3883.0,-1917.0,-4453.0,-5981.0,-6172.0,-8800.0,-7865.0,-4288.0,-4642.0,-3519.0,-4055.0,-5337.0,-6553.0,-6947.0,-8382.0,-10106.0,-14749.0,-10739.0,-15669.0,-19297.0,-23751.0,-21397.0,-22882.0,-25726.0,-21120.0,-13266.0
CAPEX (niematerialne i rzeczowe),458.0,464.0,1237.0,-144.0,2629.0,4090.0,3335.0,1813.0,2845.0,3302.0,2185.0,2131.0,2052.0,2721.0,2276.0,3808.0,2704.0,4469.0,4431.0,7699.0,8195.0,7270.0,6890.0,6880.0,6575.0,6913.0,6984.0,10733.0,8362.0,7138.0,7038.0,4538.0,3775.0,6505.0,5385.0,10627.0,8196.0,4960.0,6662.0,9160.0,7828.0,8110.0,3883.0,1904.0,4458.0,6027.0,6207.0,8801.0,7870.0,4323.0,4637.0,3525.0,4055.0,5337.0,6533.0,6536.0,7816.0,9417.0,14153.0,13023.0,15669.0,19297.0,23804.0,21457.0,22882.0,25728.0,21120.0,13266.0
Przepływy pieniężne z działalności finansowej,74.0,544.0,3431.0,17743.0,-639.0,583.0,-75.0,2255.0,3528.0,-2817.0,4483.0,-1355.0,77.0,-2496.0,-279.0,-190.0,-5184.0,-40.0,-18.0,-6.0,-7.0,-8.0,14481.0,5203.0,13256.0,-32933.0,3747.0,11231.0,-150.0,8243.0,-3333.0,-10939.0,-31.0,-10.0,-1.0,5677.0,7118.0,2000.0,5009.0,28556.0,10452.0,-19501.0,-14802.0,57.0,-89.0,1483.0,5593.0,8752.0,6825.0,504.0,8943.0,-417.0,-5347.0,-4033.0,13394.0,-167.0,-254.0,-84.0,-45.0,-37.0,-43.0,-479.0,3891.0,13869.0,15196.0,13993.0,19549.0,-13303.0
Emisja akcji,0.0,0.0,3507.0,18005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9279.0,0.0,0.0,2987.0,26140.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dywidenda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Przepływy pieniężne razem,-632.0,800.0,-65.0,12035.0,-5392.0,-3743.0,-1998.0,445.0,-1624.0,510.0,904.0,-607.0,127.0,364.0,5829.0,8071.0,-3373.0,1737.0,1716.0,1100.0,-2775.0,-5312.0,9826.0,-1960.0,1577.0,-9685.0,442.0,2401.0,-6127.0,1915.0,1467.0,1047.0,6348.0,-2716.0,-8454.0,2496.0,1026.0,-2082.0,-4224.0,23521.0,-16582.0,7433.0,-3117.0,326.0,-3766.0,62.0,1626.0,1206.0,-1126.0,-5892.0,3274.0,-2209.0,7899.0,-1790.0,15465.0,-10.0,-2452.0,-5525.0,22341.0,-4715.0,-3321.0,-16630.0,-6856.0,-4331.0,1372.0,-3145.0,7961.0,17359.0
