,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
Inne zobowiązania długoterminowe,0.0,0.0,0.0,442.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12927.0,10796.0,9176.0,17503.0,16216.0,14443.0,15932.0,20551.0,22077.0,19876.0,20029.0,18825.0,23893.0,14371.0,26251.0,21349.0,21597.0,24490.0,38918.0,132846.0,133620.0,114806.0,115466.0,84727.0,85806.0,85928.0,83731.0,56725.0,58469.0,55043.0,55361.0,60741.0,53986.0,56252.0,47015.0,167021.0,169752.0,262513.0,165982.0,173193.0,172283.0,186933.0,180312.0,173032.0,170028.0,199350.0,200858.0,183980.0
Zobowiązania krótkoterminowe,70368.0,64924.0,79566.0,76863.0,82886.0,99155.0,79566.0,93065.0,101212.0,155670.0,141469.0,149064.0,163452.0,179600.0,202143.0,240936.0,232956.0,313578.0,299928.0,276266.0,225253.0,298406.0,376578.0,402964.0,318064.0,336000.0,312909.0,316833.0,252214.0,263955.0,281308.0,284844.0,229392.0,273056.0,306408.0,297916.0,238038.0,294350.0,348774.0,336472.0,313059.0,443471.0,438303.0,422295.0,388349.0,471341.0,446911.0,394003.0,393506.0,467012.0,477337.0,471701.0,411754.0,644540.0,703181.0,789965.0,769877.0,1032208.0,1020526.0,917457.0,836041.0,948628.0,900027.0,994108.0
Inne zobowiązania krótkoterminowe,0.0,0.0,0.0,9167.0,0.0,0.0,0.0,7521.0,0.0,0.0,21841.0,16033.0,27775.0,29105.0,21611.0,16126.0,31307.0,36082.0,41496.0,33293.0,35010.0,40169.0,42771.0,27648.0,39066.0,48258.0,29648.0,17151.0,28261.0,36256.0,34459.0,38647.0,34542.0,32931.0,35689.0,67385.0,30267.0,22783.0,30353.0,33506.0,30069.0,19007.0,33546.0,32567.0,36711.0,44645.0,60608.0,104102.0,40360.0,42509.0,58820.0,136820.0,131558.0,169484.0,33629.0,25158.0,21134.0,43404.0,37082.0,21973.0,20249.0,13612.0,14576.0,14642.0
Rozliczenia międzyokresowe,3790.0,4426.0,7696.0,9293.0,3095.0,5742.0,47359.0,13247.0,17221.0,34708.0,37640.0,12457.0,13217.0,15039.0,15593.0,17563.0,16130.0,21682.0,23743.0,15957.0,21686.0,21323.0,118239.0,54226.0,84312.0,36261.0,21156.0,21797.0,28932.0,29357.0,126586.0,128476.0,136739.0,144275.0,134919.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pasywa razem,146212.0,165879.0,199118.0,222764.0,225551.0,252571.0,258428.0,281158.0,310187.0,406696.0,440993.0,433334.0,517811.0,542196.0,576048.0,610878.0,618590.0,712506.0,702239.0,682697.0,657801.0,733788.0,909002.0,860480.0,804517.0,786809.0,772486.0,789353.0,755254.0,787184.0,960533.0,950995.0,932328.0,990654.0,1045065.0,955665.0,930206.0,982287.0,1057037.0,1004053.0,1002165.0,1145884.0,1162476.0,1079558.0,1064764.0,1160178.0,1152731.0,1146431.0,1178611.0,1269724.0,1298036.0,1539129.0,1485166.0,1791107.0,1920908.0,2040605.0,2030182.0,2307608.0,2353237.0,2248046.0,2097272.0,2197893.0,2183308.0,2283801.0
Przepływy pieniężne z działalności operacyjnej,-1880.0,-4890.0,-5854.0,-5435.0,9759.0,-1564.0,-6013.0,-14200.0,-8483.0,44336.0,-1104.0,-70850.0,-28542.0,-10061.0,-10350.0,15987.0,-35492.0,4101.0,29570.0,20651.0,-1022.0,-26314.0,20463.0,28959.0,9004.0,22623.0,13724.0,25512.0,16644.0,9480.0,2357.0,51532.0,-56667.0,-4455.0,-11831.0,105727.0,-66696.0,-1977.0,17489.0,119623.0,-62420.0,16684.0,1367.0,93285.0,-78985.0,14582.0,-737.0,93387.0,-36216.0,21923.0,36149.0,226006.0,-68923.0,21772.0,72027.0,180499.0,-120092.0,-76721.0,-6137.0,336252.0,-202513.0,-14345.0,-62485.0,427017.0
Amortyzacja,1603.0,1650.0,2843.0,1974.0,1691.0,1729.0,1737.0,1626.0,1451.0,1942.0,1703.0,2166.0,3536.0,2976.0,2771.0,2897.0,1366.0,1688.0,1418.0,1444.0,1257.0,1334.0,1364.0,1621.0,1397.0,1342.0,1370.0,1408.0,1666.0,1692.0,2312.0,3253.0,2876.0,2928.0,2952.0,917.0,2506.0,2504.0,2692.0,2779.0,2744.0,2787.0,2914.0,2922.0,2890.0,2557.0,3326.0,2909.0,2946.0,3376.0,4154.0,3521.0,3127.0,3258.0,3489.0,3555.0,3692.0,3927.0,4097.0,4351.0,4472.0,4575.0,4752.0,4923.0
Przepływy pieniężne z działalności inwestycyjnej,-5437.0,-4798.0,-5483.0,-6709.0,-13082.0,-2873.0,-2691.0,2175.0,-6221.0,-73778.0,-37742.0,-8973.0,-4862.0,-2237.0,2764.0,-5324.0,-2641.0,-23313.0,-12866.0,3931.0,-1016.0,-571.0,-460.0,-10611.0,-714.0,6985.0,-26496.0,-20787.0,-19280.0,-17454.0,-4893.0,13870.0,-5155.0,1576.0,827.0,-7556.0,3542.0,-2865.0,-17131.0,-7485.0,74.0,1411.0,-71.0,1591.0,-1636.0,-8214.0,-1197.0,-8750.0,-1645.0,-4842.0,1037.0,5491.0,1183.0,-9336.0,-7697.0,-38639.0,-547.0,-1334.0,-208.0,-1960.0,-1469.0,-27448.0,-9989.0,-106898.0
CAPEX (niematerialne i rzeczowe),5437.0,16306.0,7506.0,6799.0,7843.0,5417.0,830.0,2381.0,577.0,74009.0,23878.0,8668.0,1326.0,1287.0,2288.0,6170.0,2610.0,17354.0,5120.0,3149.0,1074.0,669.0,1244.0,8889.0,841.0,28.0,10778.0,8047.0,549.0,1391.0,1480.0,838.0,3755.0,-1330.0,536.0,6959.0,2656.0,4849.0,17668.0,8092.0,306.0,352.0,591.0,401.0,4292.0,9364.0,2205.0,4648.0,3321.0,4879.0,-1463.0,2939.0,586.0,11521.0,-2939.0,7579.0,1444.0,2608.0,757.0,3114.0,2934.0,3922.0,4664.0,102610.0
Przepływy pieniężne z działalności finansowej,6704.0,12968.0,7605.0,12948.0,3372.0,4660.0,8155.0,15506.0,16999.0,24881.0,41399.0,10110.0,37931.0,5578.0,9657.0,-4293.0,38859.0,21259.0,-15253.0,-25527.0,1409.0,24481.0,-18319.0,-9934.0,-15987.0,-23093.0,7199.0,-2006.0,-3153.0,4342.0,15238.0,-44066.0,35308.0,13006.0,18768.0,-90121.0,33134.0,3463.0,8052.0,-87091.0,48503.0,-14368.0,-976.0,-67479.0,48868.0,2217.0,3636.0,-19165.0,-4009.0,-24430.0,877.0,-39496.0,-16492.0,2507.0,1471.0,40407.0,-18848.0,-43956.0,-28887.0,2224.0,-1420.0,-62646.0,-12723.0,-36866.0
Emisja akcji,0.0,0.0,0.0,4969.0,0.0,22760.0,0.0,0.0,0.0,87691.0,0.0,0.0,40066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10860.0,5813.0,-988.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dywidenda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1834.0,0.0,1.0,0.0,7340.0,0.0,0.0,0.0,18349.0,0.0,0.0,0.0,0.0,25853.0,0.0
Przepływy pieniężne razem,-613.0,3280.0,-3732.0,804.0,49.0,223.0,-549.0,3481.0,2295.0,-4561.0,2553.0,-69713.0,4527.0,-6720.0,2071.0,6370.0,726.0,2047.0,1451.0,-945.0,-629.0,-2404.0,1684.0,8414.0,-7697.0,6515.0,-5573.0,2719.0,-5789.0,-3632.0,12702.0,21336.0,-26514.0,10127.0,7764.0,8050.0,-30020.0,-1379.0,8410.0,25047.0,-13843.0,3727.0,320.0,27397.0,-31753.0,8585.0,1702.0,65472.0,-41870.0,-7349.0,38063.0,192001.0,-84232.0,14943.0,65801.0,182267.0,-139487.0,-122011.0,-35232.0,336516.0,-205402.0,-104439.0,-85197.0,283253.0
