,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
Zobowiązania krótkoterminowe,5368.0,4139.0,6616.0,9275.0,6421.0,6629.0,7793.0,13319.0,7790.0,6436.0,9118.0,12081.0,7226.0,10051.0,10875.0,15260.0,12441.0,14658.0,10401.0,20256.0,13503.0,16181.0,19112.0,20172.0,18940.0,19912.0,18602.0,21886.0,18776.0,19242.0,19522.0,20467.0,17485.0,22610.0,22715.0,24834.0,24448.0,22564.0,24968.0,26454.0,22139.0,24151.0,25484.0,25418.0,22453.0,22186.0,23044.0,25925.0,23725.0,23928.0,25029.0,26417.0,27749.0,25610.0,22294.0,25038.0,25602.0,20303.0,22138.0,19424.0,16646.0,23950.0,26447.0,10679.0
Inne zobowiązania krótkoterminowe,1878.0,2038.0,2440.0,3842.0,2827.0,3323.0,2938.0,7260.0,3145.0,2101.0,3027.0,6917.0,2895.0,4225.0,4049.0,6540.0,5807.0,3201.0,3314.0,8237.0,6921.0,2565.0,3520.0,7182.0,6203.0,6063.0,7976.0,11004.0,7437.0,9295.0,7994.0,10984.0,9556.0,12214.0,9567.0,9863.0,9228.0,11831.0,12500.0,12634.0,11170.0,10633.0,11184.0,8966.0,6043.0,6345.0,5997.0,7563.0,5754.0,8563.0,9349.0,10466.0,8192.0,7510.0,6364.0,11070.0,10974.0,7788.0,10248.0,13285.0,10545.0,17471.0,13355.0,4023.0
Rozliczenia międzyokresowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pasywa razem,11388.0,18417.0,19843.0,25330.0,22031.0,21606.0,22328.0,29356.0,24109.0,23375.0,28430.0,32768.0,28911.0,28617.0,30416.0,36914.0,34427.0,37613.0,37903.0,49461.0,41502.0,43881.0,46934.0,47831.0,46072.0,46675.0,50784.0,53898.0,50186.0,48759.0,50543.0,52510.0,50734.0,53291.0,53403.0,56665.0,56139.0,51964.0,55602.0,57864.0,53736.0,52595.0,55871.0,56389.0,60701.0,58316.0,57756.0,61052.0,58905.0,59650.0,60963.0,62471.0,64637.0,60676.0,57944.0,59639.0,61045.0,76104.0,59472.0,60876.0,60523.0,58135.0,71172.0,55502.0
Przepływy pieniężne z działalności operacyjnej,762.0,-2515.0,-673.0,1746.0,-927.0,-498.0,754.0,1508.0,-2275.0,2442.0,449.0,3405.0,-146.0,2547.0,778.0,3520.0,-204.0,-40.0,-266.0,1207.0,-157.0,-338.0,-52.0,4730.0,2170.0,2667.0,-739.0,-1843.0,-10.0,-397.0,827.0,5870.0,1303.0,895.0,-3686.0,7345.0,1524.0,-1727.0,-1513.0,5763.0,4528.0,52.0,-311.0,4363.0,1263.0,727.0,3072.0,3940.0,2021.0,11027.0,1586.0,2509.0,4398.0,2365.0,3211.0,-456.0,-4214.0,7790.0,-1359.0,3162.0,-3445.0,321.0,-368.0,8642.0
Amortyzacja,233.0,251.0,295.0,391.0,336.0,448.0,385.0,392.0,393.0,368.0,275.0,112.0,352.0,289.0,336.0,464.0,470.0,691.0,802.0,674.0,860.0,940.0,924.0,952.0,984.0,921.0,739.0,798.0,993.0,1105.0,1096.0,992.0,1107.0,1132.0,1226.0,1283.0,1333.0,1296.0,1329.0,1347.0,1199.0,1179.0,1212.0,1333.0,1816.0,1950.0,1952.0,1931.0,1697.0,1676.0,1669.0,1689.0,1691.0,1721.0,1619.0,1555.0,1621.0,1641.0,734.0,793.0,659.0,585.0,544.0,460.0
Przepływy pieniężne z działalności inwestycyjnej,-861.0,-667.0,-741.0,-1392.0,-798.0,-1191.0,-441.0,194.0,-128.0,-1033.0,-1142.0,-1810.0,-417.0,-445.0,-692.0,-1590.0,-2087.0,655.0,-2575.0,-3566.0,-122.0,-1068.0,-262.0,-1656.0,-2367.0,-1702.0,8951.0,-840.0,-361.0,-186.0,-367.0,-424.0,536.0,-246.0,-366.0,-382.0,-459.0,-505.0,-402.0,-470.0,-1067.0,-1423.0,-1268.0,-633.0,-620.0,-672.0,-332.0,-693.0,-883.0,-771.0,-546.0,-893.0,-494.0,-528.0,-726.0,-1110.0,-821.0,30767.0,-504.0,-915.0,-114.0,-213.0,21255.0,-7159.0
CAPEX (niematerialne i rzeczowe),888.0,495.0,448.0,1535.0,111.0,488.0,159.0,53.0,82.0,417.0,609.0,881.0,550.0,545.0,360.0,3104.0,2186.0,732.0,910.0,2858.0,862.0,1052.0,369.0,1556.0,2432.0,1794.0,1178.0,958.0,721.0,518.0,687.0,592.0,778.0,561.0,698.0,453.0,826.0,530.0,537.0,870.0,1086.0,1431.0,1370.0,770.0,681.0,700.0,686.0,738.0,966.0,1041.0,408.0,835.0,551.0,596.0,821.0,1122.0,828.0,939.0,323.0,626.0,277.0,349.0,300.0,240.0
Przepływy pieniężne z działalności finansowej,-241.0,7646.0,-199.0,77.0,-51.0,51.0,-289.0,11.0,334.0,-471.0,-192.0,-51.0,-126.0,-3192.0,292.0,-1448.0,1943.0,-843.0,4259.0,1892.0,324.0,855.0,102.0,-1311.0,-915.0,-1083.0,-1597.0,-111.0,1123.0,-3089.0,-1791.0,-2502.0,-62.0,-633.0,-655.0,-1275.0,-771.0,-1697.0,-325.0,-2955.0,-736.0,-409.0,119.0,-3502.0,690.0,-2128.0,-3483.0,-460.0,-1076.0,-4494.0,-1759.0,-1194.0,-696.0,-3439.0,-1132.0,-744.0,1224.0,-4559.0,-15843.0,-5625.0,-643.0,-545.0,-239.0,-10187.0
Emisja akcji,0.0,0.0,8250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5976.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dywidenda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,4052.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2485.0,0.0,0.0,0.0,2485.0,0.0,0.0,0.0,2457.0,0.0,0.0,0.0,1212.0,0.0,0.0,0.0,0.0,0.0,0.0,2434.0,-1.0,1.0,0.0,0.0,14833.0,4635.0,0.0,0.0,0.0,9834.0
Przepływy pieniężne razem,-340.0,4464.0,-1613.0,431.0,-1776.0,-1638.0,24.0,1713.0,-2069.0,938.0,-885.0,1544.0,-689.0,-1090.0,378.0,482.0,-348.0,-228.0,1418.0,-467.0,45.0,-551.0,-212.0,1763.0,-1112.0,-118.0,6615.0,-2794.0,752.0,-3672.0,-1331.0,2944.0,1777.0,16.0,-4707.0,5688.0,294.0,-3929.0,-2240.0,2338.0,2725.0,-1780.0,-1460.0,228.0,1333.0,-2073.0,-743.0,2787.0,62.0,5762.0,-719.0,422.0,3208.0,-1602.0,1353.0,-2310.0,-3811.0,33998.0,-17706.0,-3378.0,-4202.0,-437.0,20648.0,-8704.0
