,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
Zobowiązania krótkoterminowe,6890.0,7808.0,8190.0,12309.0,16934.0,14236.0,12058.0,18766.0,16134.0,30610.0,22762.0,31134.0,37852.0,35281.0,35400.0,54884.0,42742.0,52038.0,49816.0,55669.0,59032.0,66573.0,60113.0,76288.0,63439.0,83801.0,87580.0,94571.0,77031.0,84514.0,92875.0,77675.0,76143.0,80213.0,85560.0,88949.0,97209.0,129922.0,95190.0,96435.0,114524.0,128880.0,139156.0,142897.0,148669.0,138103.0,134987.0,139947.0,146259.0,161434.0,167238.0,207897.0,175345.0,176291.0,178515.0,187273.0,176149.0,163735.0,179113.0,192082.0,230482.0,192257.0,216073.0,219464.0
Inne zobowiązania krótkoterminowe,0.0,0.0,0.0,2321.0,0.0,0.0,0.0,2625.0,0.0,0.0,0.0,6244.0,9190.0,9944.0,9132.0,11521.0,13607.0,9845.0,11038.0,10260.0,11283.0,13410.0,13473.0,15803.0,14112.0,11246.0,19597.0,21676.0,30356.0,31867.0,30940.0,24117.0,25396.0,25295.0,24975.0,25668.0,25855.0,28239.0,27782.0,26354.0,28264.0,55568.0,55956.0,62676.0,61999.0,57480.0,48684.0,55168.0,66774.0,57540.0,64651.0,112026.0,93918.0,91833.0,84701.0,2352.0,41210.0,38977.0,42746.0,9277.0,87359.0,71982.0,47962.0,11733.0
Rozliczenia międzyokresowe,24.0,24.0,24.0,604.0,850.0,135.0,247.0,926.0,1015.0,632.0,666.0,9275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pasywa razem,30416.0,32559.0,46390.0,52691.0,58893.0,59771.0,58439.0,70909.0,94159.0,111086.0,104956.0,159426.0,160878.0,132731.0,172038.0,192953.0,184394.0,195971.0,195017.0,190982.0,195653.0,209781.0,220922.0,237886.0,227691.0,252546.0,264384.0,286373.0,313004.0,326859.0,337731.0,317705.0,317171.0,322774.0,328993.0,333084.0,323143.0,328204.0,334129.0,337487.0,356390.0,378207.0,370327.0,377478.0,397118.0,390549.0,369911.0,378011.0,393018.0,474763.0,490371.0,524206.0,496007.0,505546.0,525218.0,528613.0,525856.0,530080.0,552019.0,508330.0,557435.0,506415.0,571863.0,537144.0
Przepływy pieniężne z działalności operacyjnej,-805.0,2865.0,1762.0,2665.0,455.0,4387.0,-220.0,2481.0,-373.0,2822.0,-6356.0,4192.0,-6424.0,51.0,77.0,11996.0,50.0,4406.0,-93.0,-2518.0,2094.0,-1619.0,8415.0,5345.0,2480.0,6404.0,2021.0,8749.0,7211.0,-5698.0,1929.0,21031.0,-19455.0,2214.0,-1992.0,-711.0,-5276.0,8986.0,-3475.0,-1712.0,-6951.0,32156.0,-7796.0,-7817.0,-9120.0,-3491.0,5682.0,12577.0,-17343.0,167.0,3363.0,46640.0,-16385.0,-5952.0,-10619.0,14024.0,-11555.0,-1971.0,-10948.0,31110.0,-8782.0,-19329.0,-1806.0,78008.0
Amortyzacja,206.0,226.0,167.0,343.0,296.0,297.0,333.0,399.0,422.0,420.0,429.0,461.0,559.0,739.0,754.0,747.0,773.0,671.0,683.0,678.0,650.0,728.0,896.0,879.0,991.0,1013.0,811.0,1166.0,1102.0,319.0,892.0,970.0,1065.0,1126.0,1158.0,1161.0,1118.0,1169.0,1005.0,1225.0,1271.0,1305.0,905.0,1712.0,1523.0,1827.0,1738.0,1855.0,1845.0,2108.0,2285.0,2209.0,2449.0,2114.0,2661.0,1120.0,2096.0,2007.0,2110.0,1926.0,1931.0,438.0,465.0,585.0
Przepływy pieniężne z działalności inwestycyjnej,-6906.0,-4129.0,-4400.0,-3714.0,-6667.0,-1776.0,-3848.0,-21.0,-2061.0,-2064.0,-3324.0,-8714.0,-5081.0,-8481.0,-4362.0,-12901.0,-2392.0,-5526.0,-4444.0,13214.0,-2122.0,-1132.0,-9123.0,-3049.0,-26.0,-7759.0,-4027.0,-2384.0,-6287.0,1507.0,-1833.0,-5344.0,-773.0,-1451.0,-2581.0,-3052.0,-1478.0,-525.0,-2204.0,-585.0,-2716.0,-1047.0,-23.0,9050.0,-58.0,-2093.0,-1647.0,-3685.0,-203.0,109.0,-234.0,-181.0,-16385.0,15664.0,2132.0,-1975.0,3861.0,-4242.0,2834.0,-1044.0,-771.0,55211.0,-8366.0,-26548.0
CAPEX (niematerialne i rzeczowe),6906.0,33.0,77.0,9813.0,1523.0,5931.0,4849.0,22.0,2111.0,2201.0,3324.0,8714.0,4081.0,7451.0,4519.0,13569.0,2392.0,3991.0,3901.0,-4039.0,1362.0,1964.0,8246.0,7302.0,1145.0,11890.0,4191.0,1599.0,6294.0,868.0,2260.0,5652.0,820.0,1405.0,2586.0,3167.0,1492.0,1011.0,2212.0,598.0,122.0,7665.0,8.0,413.0,74.0,2078.0,615.0,109.0,205.0,0.0,1081.0,899.0,1751.0,1163.0,-842.0,1870.0,385.0,9665.0,62.0,-1601.0,105.0,269.0,8081.0,1560.0
Przepływy pieniężne z działalności finansowej,4714.0,-33.0,12336.0,-430.0,4759.0,-965.0,-546.0,2952.0,24133.0,-127.0,4316.0,9202.0,5650.0,6076.0,2795.0,8035.0,837.0,3355.0,855.0,-8282.0,-1019.0,3681.0,12670.0,-2031.0,-7518.0,9654.0,3268.0,896.0,13335.0,-4038.0,-980.0,-11250.0,5613.0,-3927.0,-216.0,2020.0,-498.0,883.0,1194.0,1075.0,6143.0,2995.0,-9977.0,-3998.0,-1663.0,1339.0,-7781.0,-11742.0,10413.0,-8521.0,-7680.0,-2558.0,-24719.0,4216.0,14148.0,-5809.0,-2206.0,6251.0,6678.0,-23192.0,3907.0,-36737.0,13561.0,-8906.0
Emisja akcji,0.0,0.0,12699.0,0.0,0.0,0.0,0.0,0.0,0.0,23268.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dywidenda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Przepływy pieniężne razem,-2997.0,-1297.0,9698.0,-1479.0,-1453.0,1646.0,-4614.0,5412.0,21699.0,631.0,-5364.0,4680.0,-5855.0,-2354.0,-1490.0,7130.0,-1505.0,2235.0,-3682.0,2414.0,-1047.0,930.0,11962.0,265.0,-5064.0,8299.0,1262.0,7261.0,14259.0,-8229.0,-884.0,4437.0,-14615.0,-3164.0,-4789.0,-1743.0,-7252.0,9344.0,-4485.0,-1222.0,-3524.0,34104.0,-17796.0,-2765.0,-10841.0,-4245.0,-3746.0,-2850.0,-7133.0,-8245.0,-4551.0,43901.0,-57489.0,13928.0,5661.0,6240.0,-9900.0,38.0,-1436.0,6874.0,-5646.0,-855.0,3389.0,42554.0
