,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
Zobowiązania z tytułu leasingu finansowego,0.0,653.0,399.0,1668.0,1374.0,1302.0,2789.0,3831.0,3378.0,2889.0,566.0,3788.0,3628.0,1381.0,1944.0,2597.0,2258.0,3107.0,3218.0,5376.0,7460.0,1144.0,1049.0,815.0,633.0,454.0,268.0,198.0,127.0,157.0,171.0,267.0,449.0,487.0,547.0,559.0,510.0,562.0,672.0,709.0,936.0,981.0,895.0,826.0,799.0,795.0,750.0,944.0,1756.0,1912.0,1819.0,1646.0,1645.0,1644.0,1574.0,1400.0,1632.0,1774.0,1580.0,2135.0,2332.0,2598.0,2528.0,2171.0,2025.0,1116.0,984.0,1508.0
Inne zobowiązania długoterminowe,0.0,1158.0,1273.0,1524.0,1344.0,1470.0,1467.0,1415.0,5618.0,12383.0,11846.0,10102.0,9822.0,9539.0,9204.0,9037.0,11421.0,11731.0,11718.0,11718.0,11095.0,11816.0,9628.0,9594.0,9508.0,9310.0,9521.0,8845.0,9197.0,9344.0,9559.0,9806.0,10187.0,10272.0,10605.0,10642.0,10878.0,10836.0,10642.0,10583.0,10488.0,10357.0,10234.0,10266.0,10503.0,10361.0,10260.0,9916.0,13192.0,12503.0,17124.0,16921.0,20100.0,26327.0,28563.0,27584.0,27002.0,26589.0,26043.0,24840.0,24710.0,27570.0,27583.0,25084.0,25510.0,22061.0,21143.0,20828.0
Zobowiązania krótkoterminowe,15219.0,21364.0,17204.0,24498.0,27232.0,30440.0,39202.0,47994.0,46385.0,41975.0,39214.0,26709.0,42723.0,39331.0,42140.0,40387.0,72144.0,68881.0,59277.0,51623.0,59851.0,46080.0,55515.0,55192.0,49649.0,47059.0,45656.0,34919.0,31375.0,27900.0,31397.0,35743.0,36842.0,32033.0,31106.0,30603.0,27572.0,31133.0,32378.0,32441.0,33766.0,35330.0,40811.0,40665.0,43478.0,43385.0,38181.0,45277.0,49438.0,56236.0,55200.0,54288.0,60021.0,55178.0,56852.0,52895.0,53363.0,50817.0,50636.0,53995.0,74958.0,81958.0,80882.0,74673.0,73375.0,73463.0,58034.0,53377.0
Inne zobowiązania krótkoterminowe,0.0,1700.0,763.0,312.0,270.0,173.0,352.0,191.0,1877.0,4883.0,2826.0,1848.0,2125.0,2886.0,3370.0,1949.0,5939.0,7920.0,5966.0,1155.0,1246.0,647.0,557.0,625.0,782.0,557.0,550.0,636.0,1065.0,726.0,759.0,638.0,811.0,2254.0,670.0,658.0,1134.0,3875.0,1167.0,619.0,983.0,3211.0,918.0,767.0,1076.0,3333.0,1046.0,2172.0,2311.0,4415.0,2610.0,2469.0,3521.0,5738.0,6195.0,4951.0,5466.0,5260.0,3904.0,3213.0,4570.0,7335.0,4245.0,6396.0,8542.0,17338.0,13791.0,15377.0
Rozliczenia międzyokresowe,4235.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pasywa razem,39059.0,87441.0,83477.0,95874.0,96121.0,98947.0,106719.0,114345.0,121918.0,124255.0,121059.0,117963.0,134324.0,129964.0,130260.0,132206.0,162233.0,151729.0,144448.0,142157.0,141048.0,132351.0,128807.0,128337.0,126081.0,124841.0,123980.0,123897.0,120898.0,117407.0,121430.0,126579.0,129306.0,126715.0,127342.0,127000.0,124502.0,125170.0,127683.0,128386.0,131508.0,129686.0,135370.0,137208.0,141629.0,134441.0,137767.0,145792.0,160007.0,162323.0,164311.0,173627.0,185943.0,182154.0,184274.0,180537.0,181496.0,178602.0,178212.0,205044.0,234903.0,242458.0,247723.0,239332.0,244849.0,242758.0,236554.0,238088.0
Przepływy pieniężne z działalności operacyjnej,9172.0,-6071.0,-3181.0,-7530.0,-2850.0,3197.0,2956.0,5448.0,-1911.0,2413.0,1522.0,241.0,11267.0,-8562.0,3896.0,-3008.0,8795.0,6048.0,-2626.0,-8629.0,798.0,6409.0,4636.0,2778.0,1517.0,-1501.0,789.0,-3069.0,1898.0,2182.0,2781.0,919.0,2696.0,-992.0,2611.0,2904.0,1314.0,3603.0,2765.0,5798.0,945.0,2159.0,-927.0,5538.0,-109.0,4849.0,1136.0,8161.0,-1986.0,9322.0,4803.0,3923.0,902.0,2792.0,3937.0,4502.0,2109.0,1301.0,4785.0,5303.0,8636.0,-461.0,4673.0,9388.0,4384.0,9942.0,17218.0,21421.0
Amortyzacja,371.0,549.0,857.0,1086.0,947.0,1014.0,1057.0,991.0,1189.0,1458.0,1427.0,1423.0,1348.0,1357.0,1405.0,1421.0,1556.0,1539.0,1734.0,1722.0,1404.0,1391.0,763.0,1140.0,1072.0,1057.0,1016.0,1001.0,1012.0,1025.0,1044.0,1075.0,1095.0,1098.0,1077.0,1064.0,1126.0,1120.0,1152.0,1156.0,1253.0,1258.0,1198.0,1214.0,1441.0,1435.0,1439.0,1424.0,1478.0,1638.0,1729.0,1780.0,1835.0,1903.0,1932.0,1982.0,2011.0,2003.0,2001.0,1982.0,2211.0,2215.0,2398.0,2346.0,2492.0,4546.0,3526.0,3588.0
Przepływy pieniężne z działalności inwestycyjnej,-3195.0,-21617.0,-640.0,1669.0,-1167.0,-677.0,-9363.0,-6998.0,-5626.0,-195.0,-799.0,-101.0,-398.0,-711.0,-1085.0,-3337.0,-5333.0,509.0,-604.0,-34.0,-334.0,-1049.0,-173.0,-381.0,-65.0,173.0,-86.0,-100.0,-131.0,-177.0,-1267.0,-1592.0,-122.0,710.0,-135.0,-1360.0,-370.0,-3128.0,-1728.0,-1336.0,-430.0,-1354.0,-606.0,-1469.0,-776.0,-1853.0,-2159.0,-11055.0,-3763.0,-9175.0,-6216.0,-8791.0,-5171.0,-2578.0,-4949.0,-1284.0,-226.0,-1300.0,-2701.0,-2313.0,-15369.0,-1008.0,-1458.0,-4918.0,-1529.0,-1078.0,-2415.0,-1305.0
CAPEX (niematerialne i rzeczowe),2476.0,4082.0,1308.0,1270.0,1150.0,731.0,9853.0,8931.0,5667.0,402.0,953.0,-193.0,431.0,735.0,1287.0,3044.0,5297.0,-490.0,615.0,78.0,437.0,1099.0,378.0,513.0,97.0,103.0,133.0,198.0,137.0,146.0,962.0,2110.0,261.0,257.0,225.0,1358.0,381.0,3362.0,1767.0,2998.0,455.0,1368.0,645.0,1549.0,804.0,1854.0,2460.0,11055.0,3834.0,9571.0,6239.0,8824.0,5178.0,2613.0,4966.0,3161.0,677.0,1331.0,2725.0,2675.0,3027.0,1008.0,1458.0,1717.0,1624.0,1287.0,-8302.0,12315.0
Przepływy pieniężne z działalności finansowej,-2543.0,36192.0,-1615.0,-288.0,3662.0,-1586.0,6178.0,1989.0,7228.0,-2707.0,-309.0,-61.0,619.0,-5422.0,784.0,5386.0,-3487.0,-6267.0,3291.0,8914.0,-1319.0,-64.0,-9009.0,-2362.0,-1507.0,1522.0,-531.0,3273.0,-2029.0,-1977.0,-698.0,339.0,-2189.0,-484.0,-2904.0,-1268.0,-1354.0,-424.0,-811.0,-4411.0,-680.0,-1053.0,1586.0,-3170.0,-186.0,-2785.0,1011.0,2670.0,5750.0,-148.0,1350.0,5295.0,4041.0,-284.0,1237.0,-3460.0,-1728.0,0.0,-2047.0,22569.0,-3271.0,-6533.0,1579.0,-9588.0,-238.0,-7268.0,-11374.0,-6589.0
Emisja akcji,0.0,37192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dywidenda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1573.0,0.0,0.0,0.0,3238.0,0.0,0.0,0.0,2313.0,0.0,0.0,0.0,2313.0,0.0,0.0,0.0,2313.0,0.0,0.0,0.0,0.0,2313.0,0.0,0.0,2775.0,0.0,0.0,0.0,3312.0,10.0,0.0,0.0,6624.0,0.0
Przepływy pieniężne razem,3434.0,8504.0,-5436.0,-6149.0,-355.0,934.0,-229.0,439.0,-309.0,-489.0,414.0,79.0,11488.0,-14695.0,3595.0,-959.0,-25.0,290.0,61.0,251.0,-855.0,5296.0,-4546.0,35.0,-55.0,194.0,172.0,104.0,-262.0,28.0,816.0,-334.0,385.0,-766.0,-428.0,276.0,-410.0,51.0,226.0,51.0,-165.0,-248.0,53.0,899.0,-1071.0,211.0,-12.0,-224.0,1.0,-1.0,-63.0,427.0,-228.0,-70.0,225.0,-242.0,155.0,1.0,37.0,25559.0,-10004.0,-8002.0,4794.0,-5118.0,2617.0,1596.0,3429.0,13527.0
