,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71
Z tytułu dostaw i usług,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15580.0,0.0,0.0,0.0,17792.0,10653.0,12798.0,11309.0,15961.0,7448.0,11230.0,10769.0,15571.0,15033.0,21878.0,18130.0,27986.0,15729.0,21411.0,21021.0,31931.0,18236.0,26407.0,27848.0,31758.0,17200.0,16461.0,17897.0,37553.0,25654.0,31299.0,43360.0,63412.0,23385.0,19278.0,22302.0,43741.0,15218.0,23801.0,43373.0,58077.0,23409.0,35241.0,33282.0,57401.0,36044.0,37328.0,25583.0,48065.0,29912.0,20672.0,30873.0,50872.0,33456.0,40603.0,29082.0,66395.0,38332.0,58391.0,81480.0,73457.0,54612.0,76908.0,114219.0,93198.0
Kredyty i pożyczki,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0,0.0,0.0,0.0,15.0,13.0,5948.0,183.0,674.0,77.0,136.0,108.0,465.0,218.0,1489.0,2444.0,2666.0,1097.0,1116.0,2396.0,392.0,1380.0,2572.0,4296.0,3967.0,4232.0,4432.0,5046.0,3732.0,2512.0,3961.0,4198.0,1121.0,448.0,3640.0,6013.0,7345.0,4868.0,7381.0,6350.0,9707.0,6212.0,18869.0,26014.0,17906.0,24813.0,32992.0,31478.0,22228.0,6256.0,7037.0,7024.0,5410.0,5749.0,6162.0,6519.0,217.0,1857.0,3097.0,1746.0,0.0,0.0,18112.0,13685.0,0.0
Z tytułu emisji dłużnych papierów wartościowych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zobowiązania z tytułu leasingu finansowego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3340.0,3521.0,3351.0,3600.0,2606.0,2814.0,2892.0,2979.0,3211.0
Inne zobowiązania długoterminowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0,0.0,0.0,0.0,309.0,232.0,175.0,106.0,84.0,39.0,0.0,0.0,2615.0,2621.0,2632.0,2632.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,741.0,441.0,389.0,359.0,300.0,303.0,273.0,243.0,0.0,235.0,281.0,255.0,1482.0,2480.0,533.0,810.0,5.0,5.0,5.0,0.0,742.0,610.0,55.0,52.0,4575.0,4270.0,4257.0,4408.0,4177.0,3345.0,3720.0,4682.0,13585.0
Zobowiązania krótkoterminowe,6195.0,10760.0,16712.0,23888.0,16604.0,20398.0,11198.0,23943.0,17796.0,28170.0,19271.0,26569.0,14267.0,24066.0,15645.0,22138.0,11979.0,16246.0,16025.0,27110.0,22172.0,36671.0,28309.0,41745.0,24759.0,28345.0,32898.0,46868.0,24970.0,35345.0,39342.0,48022.0,28107.0,28094.0,28178.0,64685.0,43770.0,49026.0,54135.0,86190.0,30946.0,33055.0,35790.0,68596.0,31572.0,39915.0,56997.0,85356.0,37529.0,60709.0,67050.0,95462.0,71417.0,80212.0,65450.0,82815.0,56858.0,53903.0,53992.0,86441.0,59275.0,63593.0,63135.0,93229.0,61556.0,108425.0,129851.0,161403.0,108828.0,146435.0,159223.0,149008.0
Inne zobowiązania krótkoterminowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8154.0,0.0,0.0,0.0,8762.0,3601.0,5320.0,4153.0,5503.0,4454.0,4880.0,5148.0,11074.0,6921.0,13304.0,7735.0,11093.0,7933.0,5818.0,9481.0,14545.0,5354.0,6366.0,7198.0,12297.0,6675.0,7201.0,5235.0,23400.0,15604.0,13766.0,6577.0,21657.0,7113.0,10137.0,7475.0,17510.0,11486.0,8733.0,7274.0,17572.0,7908.0,6599.0,7754.0,20155.0,10560.0,9892.0,8389.0,12522.0,20690.0,26194.0,16095.0,30159.0,20070.0,16828.0,27534.0,23277.0,17846.0,43586.0,43025.0,85340.0,51402.0,48523.0,28340.0,52599.0
Rozliczenia międzyokresowe,198.0,1051.0,1130.0,2303.0,2790.0,2133.0,1703.0,4205.0,2931.0,2657.0,2368.0,7183.0,4160.0,3121.0,3640.0,3944.0,3024.0,2931.0,2782.0,5218.0,5054.0,4622.0,5411.0,7469.0,6773.0,4884.0,8384.0,12309.0,11962.0,12145.0,11353.0,11476.0,11593.0,10080.0,9496.0,11611.0,11883.0,7923.0,12158.0,14917.0,12244.0,7775.0,6902.0,12466.0,13416.0,9698.0,11103.0,12842.0,11193.0,10340.0,10011.0,10200.0,9913.0,11046.0,9965.0,7291.0,11929.0,13505.0,14192.0,17147.0,16844.0,14467.0,13838.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pasywa razem,13566.0,21640.0,28928.0,40660.0,35847.0,106536.0,99045.0,117761.0,111806.0,114127.0,106823.0,124228.0,109184.0,115450.0,109900.0,120336.0,108268.0,100369.0,102221.0,121902.0,116191.0,126366.0,121336.0,139426.0,121944.0,113943.0,126530.0,146723.0,123731.0,128912.0,134842.0,149083.0,126734.0,116455.0,116499.0,158367.0,136158.0,137602.0,149829.0,200243.0,139018.0,122470.0,124958.0,166150.0,126540.0,124714.0,147923.0,175942.0,121714.0,141359.0,147693.0,178599.0,155764.0,155011.0,138465.0,149019.0,136011.0,136999.0,139838.0,182535.0,152842.0,156655.0,157247.0,180820.0,142871.0,189588.0,222727.0,268326.0,220521.0,253908.0,276035.0,268603.0
Przepływy pieniężne z działalności operacyjnej,-442.0,523.0,-1727.0,4667.0,6394.0,365.0,-1937.0,2277.0,5777.0,-4796.0,3498.0,1891.0,7098.0,-1841.0,2793.0,-3075.0,-93.0,1254.0,-3569.0,5003.0,2216.0,-13860.0,-4803.0,17221.0,-4834.0,-1775.0,3576.0,18211.0,3160.0,-6151.0,10852.0,5107.0,-6094.0,-2072.0,6048.0,23914.0,-10893.0,-7215.0,15490.0,21003.0,-11434.0,-7294.0,-5680.0,16626.0,-2745.0,-10829.0,6169.0,14528.0,-17866.0,-16919.0,-6226.0,9708.0,796.0,-8241.0,-356.0,13525.0,11001.0,22926.0,-16759.0,17267.0,-6726.0,-8077.0,8433.0,8188.0,-3216.0,12653.0,10469.0,17599.0,9234.0,-75726.0,29834.0,32760.0
Amortyzacja,331.0,311.0,350.0,437.0,380.0,439.0,538.0,508.0,515.0,772.0,733.0,503.0,537.0,635.0,532.0,554.0,497.0,510.0,503.0,689.0,656.0,834.0,679.0,712.0,727.0,759.0,900.0,894.0,790.0,746.0,730.0,768.0,760.0,738.0,669.0,687.0,693.0,703.0,711.0,782.0,799.0,828.0,930.0,865.0,840.0,860.0,806.0,846.0,683.0,808.0,800.0,817.0,1070.0,1246.0,1218.0,1243.0,1198.0,1373.0,1439.0,1372.0,1377.0,1362.0,1349.0,1408.0,1347.0,1331.0,930.0,1321.0,1098.0,1123.0,1049.0,1179.0
Przepływy pieniężne z działalności inwestycyjnej,-205.0,-171.0,-292.0,-122.0,-1416.0,-32098.0,-1311.0,-607.0,20131.0,-200.0,1313.0,222.0,898.0,451.0,32.0,-617.0,830.0,-528.0,-1266.0,-4229.0,-1635.0,-420.0,2529.0,-1372.0,-4.0,-2472.0,-7506.0,-796.0,-1165.0,-1284.0,-1874.0,-363.0,-501.0,-497.0,-33.0,-430.0,-1002.0,-358.0,-1078.0,-2131.0,-1364.0,-797.0,-910.0,-264.0,-850.0,-409.0,-120.0,-4600.0,-2579.0,1931.0,-1387.0,-913.0,-1895.0,25.0,313.0,-714.0,6497.0,11.0,421.0,-327.0,367.0,-57.0,-31.0,-479.0,-1831.0,2212.0,-244.0,5342.0,1287.0,203.0,-537.0,1568.0
CAPEX (niematerialne i rzeczowe),207.0,300.0,295.0,126.0,619.0,1250.0,1074.0,932.0,584.0,970.0,437.0,608.0,52.0,215.0,562.0,947.0,302.0,945.0,1616.0,2949.0,2166.0,930.0,739.0,1756.0,506.0,783.0,590.0,854.0,1258.0,1407.0,1993.0,544.0,634.0,163.0,406.0,541.0,1198.0,1044.0,1168.0,608.0,1466.0,878.0,728.0,401.0,703.0,445.0,166.0,4553.0,2497.0,-2151.0,403.0,258.0,338.0,5.0,119.0,-157.0,407.0,30.0,227.0,81.0,78.0,81.0,414.0,503.0,393.0,209.0,458.0,606.0,634.0,311.0,655.0,215.0
Przepływy pieniężne z działalności finansowej,408.0,-387.0,2272.0,-875.0,-2832.0,64415.0,461.0,-52.0,-394.0,-98.0,-10267.0,-28.0,-200.0,-247.0,-6070.0,477.0,-765.0,-13714.0,-134.0,-16.0,-140.0,1173.0,-5722.0,-129.0,-1647.0,-10408.0,-323.0,-2291.0,868.0,-4605.0,2106.0,36.0,414.0,-8249.0,644.0,-1606.0,-1587.0,-1570.0,-2634.0,-1797.0,-1175.0,-9418.0,2353.0,991.0,-3229.0,-1112.0,-1050.0,2931.0,383.0,12202.0,6607.0,-8562.0,4075.0,7244.0,-2414.0,-10553.0,-17575.0,-1908.0,322.0,-3471.0,-841.0,-310.0,-1227.0,-3817.0,885.0,-597.0,-2407.0,-2863.0,-1236.0,17180.0,-22075.0,-16065.0
Emisja akcji,0.0,0.0,0.0,794.0,0.0,64710.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dywidenda,0.0,1302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9700.0,0.0,0.0,0.0,5864.0,0.0,0.0,0.0,13787.0,0.0,0.0,0.0,6980.0,0.0,0.0,0.0,10831.0,0.0,0.0,0.0,6122.0,0.0,0.0,0.0,7876.0,218.0,0.0,0.0,6207.0,0.0,0.0,0.0,12926.0,0.0,0.0,0.0,3773.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,0.0,0.0,0.0,0.0,0.0,0.0,15425.0,0.0
Przepływy pieniężne razem,-239.0,-35.0,253.0,3670.0,2146.0,32682.0,-2787.0,1618.0,25514.0,-5094.0,-5456.0,2085.0,7796.0,-1637.0,-3245.0,-3215.0,-28.0,-12988.0,-4969.0,758.0,441.0,-13107.0,-7996.0,15720.0,-6485.0,-14655.0,-4253.0,15124.0,2863.0,-12040.0,11084.0,4780.0,-6181.0,-10818.0,6659.0,21878.0,-13482.0,-9143.0,11778.0,17075.0,-13973.0,-17509.0,-4237.0,17353.0,-6824.0,-12350.0,4999.0,12859.0,-20062.0,-2786.0,-1006.0,233.0,2976.0,-972.0,-2457.0,2258.0,-77.0,21029.0,-16016.0,13469.0,-7200.0,-8444.0,7175.0,3892.0,-4162.0,14268.0,7818.0,20078.0,9285.0,-58343.0,7222.0,18263.0
