,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76
Zobowiązania krótkoterminowe,,,,,24.63,16.87,13.72,10.74,4.26,27.49,14.63,20.23,31.0,-7.26,15.74,23.27,15.66,4.87,-4.62,-17.3,-15.11,-3.07,12.76,21.96,22.05,21.77,12.13,8.0,-1.48,16.22,3.13,2.04,0.72,-8.76,-4.99,-13.9,-6.75,-12.1,-14.03,-1.84,-10.65,-3.14,3.18,16.82,9.05,14.64,1.39,0.7,7.8,-29.0,-10.68,-15.09,-8.94,23.66,13.0,5.03,33.56,42.36,44.41,42.72,10.19,-0.56,7.55,8.3,14.27,13.12,5.81,0.11,-1.16,-4.2,-5.76,-8.1,24.5,26.25,35.77,36.79,2.81
Inne zobowiązania krótkoterminowe,,,,,47.4,10.36,9.95,16.63,-3.65,6.37,28.4,16.58,16.72,22.9,-11.65,2.34,209.83,-12.74,-14.62,-18.85,-73.92,5.55,25.33,21.62,11.48,2.9,-5.12,1.72,2.07,-6.4,19.67,14.95,13.11,11.66,-11.8,-13.04,-14.18,-4.68,-9.04,11.82,12.04,29.14,32.47,41.86,20.48,3.03,5.11,9.24,1.86,-9.65,-4.16,-7.63,-75.78,-70.41,-80.01,-80.11,25.74,-29.4,-3.89,-3.83,-29.05,45.22,38.4,2.94,15.15,-6.28,9.78,13.85,-16.06,-10.21,-16.75,-7.91,21.55,0.25,11.59,81.44,77.28
Rozliczenia międzyokresowe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pasywa razem,,,,,-0.68,-3.15,-1.45,1.91,4.21,5.29,4.34,5.9,3.43,3.25,2.17,-1.51,-3.51,-6.64,-4.97,-3.77,-1.36,-0.04,8.62,17.37,16.43,16.79,7.33,-0.1,-2.25,-2.38,-4.63,-5.59,-4.51,-5.36,-3.37,-3.52,-3.84,-2.75,-5.9,-5.26,-5.91,-4.7,-0.6,3.45,1.41,1.94,-1.48,-2.54,-1.46,-7.17,-3.06,-11.05,-8.66,-5.3,-6.24,0.28,39.47,40.13,41.46,42.34,0.75,-1.1,1.32,1.3,0.99,1.24,-2.38,-4.81,-5.78,-4.78,-4.89,-6.67,15.24,12.68,14.39,14.07,-4.83
Przepływy pieniężne z działalności operacyjnej,,,,,-35.87,-51.01,-62.45,73.72,30.21,-6.16,179.89,-8.72,8.07,-9.91,-17.26,-1.94,-26.22,-7.89,-67.92,56.41,10.35,6.14,68.66,-1.83,-13.02,-35.28,41.38,-28.51,-29.31,-37.87,-57.37,-29.43,82.36,3.03,-48.52,16.22,-82.39,141.2,-53.86,48.67,262.58,-22.65,151.53,-19.19,-71.95,-91.93,100.69,33.78,250.65,-480.38,-21.44,-45.89,-11.98,47.98,-0.32,13.53,100.41,1103.88,117.0,95.81,7.9,65.94,-72.21,-94.49,-75.16,-57.41,57.79,1605.82,-80.95,-98.4,-38.3,-10.12,1720.86,9886.92,376.16,63.56,42.4
Amortyzacja,,,,,-20.19,-19.67,-19.5,-21.4,-0.74,2.85,4.14,0.99,4.53,4.18,6.48,12.57,1.63,0.3,-1.15,-11.99,-1.67,-4.83,0.08,12.69,11.2,33.22,8.0,-0.08,5.06,-9.24,3.94,6.27,9.5,1.37,0.32,-1.23,-5.88,0.77,2.53,2.77,-1.63,24.86,1.57,-0.06,6.65,-19.47,1.52,0.53,1.4,1.76,0.09,16.47,-7.86,-16.8,-14.45,-20.0,60.32,91.67,85.89,85.53,14.17,5.51,-3.43,-2.78,-2.96,-4.0,2.4,0.99,-4.16,-0.3,3.75,-6.88,2.4,11.2,10.02,11.84,8.54
Przepływy pieniężne z działalności inwestycyjnej,,,,,-387.58,114.88,566.73,227.4,-126.09,-183.4,-136.46,-16.93,130.27,-1636.05,-55.64,-231.66,-343.87,69.58,-54.4,-19.18,86.9,71.86,-26.27,-68.85,-169.84,-210.3,54.15,61.43,34.92,106.35,237.55,375.98,-1.67,-4703.87,-62.6,-99.32,-76.75,96.51,29.05,-4006.53,79.72,-1376.91,-200.55,-158.67,367.91,43.36,254.62,26.67,-212.46,275.76,-334.99,26.99,533.94,-234.04,62.8,49.96,-223.54,99.53,140.98,128.24,103.53,-3849.86,-78.03,-517.25,-255.21,49.61,-610.07,122.78,-174.17,-150.98,186.4,-413.48,101.12,37.56,-4.19,-39.4,1086.7
CAPEX (niematerialne i rzeczowe),,,,,87200.0,0.12,-2.6,10.49,351.97,-37.56,14.29,-10.09,137.85,218.64,47.59,137.05,-18.35,-49.86,-72.9,-68.62,-52.85,-19.82,77.2,60.94,8.98,40.34,96.64,26.23,191.53,-248.29,186.01,50.2,-39.84,142.73,-73.29,-39.31,25.97,-5.62,-15.05,33.92,-2.71,130.48,27.51,-15.22,-22.35,-17.91,16.74,24.9,-2.72,-39.62,-23.27,-20.62,55.26,47.62,-4.82,-6.04,8.82,58.0,43.21,40.06,-27.75,-55.95,-49.37,-32.77,-32.87,-2.74,-15.78,-36.56,16.75,79.05,86.75,54.55,-1.14,-27.78,-32.49,-19.29,-24.0
Przepływy pieniężne z działalności finansowej,,,,,54.01,37.94,66.01,94.98,-51.29,-24.94,-186.42,26.3,0.38,-78.88,10.03,-409.34,-1067.06,-414.74,81.12,-113.69,48.33,44.97,-134.39,417.46,-46.78,-54.62,-32.08,-113.72,-54.63,35.46,-36.14,4.75,43.82,-84.51,77.19,-145.79,41.7,12.26,-240.56,3.98,-79.91,110.51,112.28,122.66,-11.21,904.68,-1032.1,-83.22,31.87,-203.13,104.22,-3585.26,31.6,81.6,-874.86,49.41,722.43,-441.03,-227.35,-204.26,-145.29,62.88,87.22,119.38,88.49,-361.04,-355.13,-469.2,-678.9,82.85,28.89,-38.08,132.49,-1002.92,-78.92,-90.82,-734.79
Emisja akcji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dywidenda,,,,,,,-3.13,,,,199.88,,,,-66.65,,,,-100.0,,,,,,,,0.0,,,,100.0,,,,-100.0,,,,,,,,,,,,,,,,-100.0,,,,,,,,0.0,,,,-100.0,,,,,,,,,,,,,,
Przepływy pieniężne razem,,,,,-127.19,1959.69,310.71,219.9,-408.16,-50.46,-148.03,-11.35,233.34,-689.91,-69.71,-106.1,-178.79,66.11,10.34,81.7,130.12,106.28,-47.6,10879.46,-147.78,-1659.83,65.68,-89.34,-114.79,102.31,41.18,1008.76,165.43,-13495.71,192.91,-87.65,-356.1,102.61,-424.87,-0.97,121.4,-1161.15,115.28,-83.9,13.65,72.38,-232.42,1278.73,-133.86,403.46,-438.7,-207.75,3888.06,-393.81,43.59,125.17,-102.54,113.81,66.49,254.74,1469.67,191.6,216.74,-105.83,-85.2,-161.41,-451.32,2533.57,-745.97,-16.05,81.99,-102.93,260.08,-82.28,611.82,-1179.57,-50.94
