,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
Kredyty i pożyczki,6354.0,6010.0,6373.0,5674.0,4598.0,13524.0,13531.0,31001.0,38936.0,11612.0,8458.0,6351.0,4673.0,614.0,263.0,143.0,883.0,267.0,190.0,88.0,375.0,141.0,239.0,192.0,230.0,593.0,611.0,328.0,359.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1846.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z tytułu emisji dłużnych papierów wartościowych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zobowiązania z tytułu leasingu finansowego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5923.0,4239.0,2392.0,10059.0,7347.0,5748.0,2630.0,9788.0,8766.0,5800.0,2743.0,10086.0,7826.0,7962.0,5532.0,11129.0,8528.0,5238.0,2837.0,9400.0
Inne zobowiązania długoterminowe,85.0,83.0,83.0,161.0,155.0,111.0,82.0,438.0,1481.0,76.0,203.0,382.0,8.0,0.0,0.0,0.0,0.0,1654.0,1910.0,8485.0,10720.0,11791.0,11280.0,8839.0,9524.0,9819.0,9491.0,8099.0,692.0,982.0,1111.0,1206.0,0.0,71.0,0.0,55.0,55.0,62.0,142.0,164.0,55.0,38.0,56.0,259.0,257.0,275.0,252.0,292.0,297.0,293.0,306.0,319.0,228.0,1130.0,208.0,2547.0,2726.0,2889.0,3067.0,8265.0,7342.0,10330.0,11298.0,5065.0,4760.0,4259.0,4251.0,3400.0
Zobowiązania krótkoterminowe,45525.0,50955.0,49991.0,49159.0,56526.0,53171.0,61070.0,108119.0,115901.0,57895.0,54265.0,57478.0,57863.0,53157.0,41465.0,47797.0,53623.0,63526.0,68065.0,63655.0,55924.0,100839.0,50069.0,49982.0,64771.0,75609.0,44377.0,49024.0,66240.0,75262.0,47880.0,55572.0,54568.0,57296.0,32786.0,41106.0,40422.0,65453.0,32590.0,38714.0,48747.0,69767.0,37472.0,37013.0,48112.0,73471.0,30784.0,63748.0,49693.0,56666.0,33917.0,43224.0,44954.0,35983.0,31534.0,40513.0,47805.0,40841.0,35817.0,43087.0,36169.0,39921.0,40030.0,46439.0,44674.0,42785.0,35592.0,44724.0
Inne zobowiązania krótkoterminowe,37523.0,15820.0,14003.0,15352.0,19544.0,15906.0,19049.0,32332.0,32669.0,18629.0,15653.0,18569.0,22822.0,23614.0,15932.0,17235.0,20986.0,34432.0,37028.0,31275.0,26788.0,8591.0,7701.0,4121.0,11952.0,7360.0,5498.0,3753.0,19367.0,22461.0,19278.0,14215.0,14230.0,11342.0,5425.0,8689.0,8614.0,12082.0,7559.0,8215.0,7330.0,6915.0,7308.0,3541.0,9583.0,8579.0,6954.0,2847.0,9575.0,7560.0,7033.0,3786.0,6155.0,3658.0,6338.0,3115.0,9386.0,8752.0,7019.0,3086.0,6067.0,9516.0,13348.0,7935.0,10894.0,13845.0,11088.0,3248.0
Rozliczenia międzyokresowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pasywa razem,211174.0,223139.0,262797.0,249440.0,251615.0,250032.0,275224.0,322268.0,319496.0,237787.0,227636.0,223289.0,224189.0,265029.0,237825.0,257756.0,275581.0,235205.0,277253.0,302485.0,315965.0,358316.0,304146.0,310053.0,360180.0,375281.0,341288.0,317796.0,327785.0,341206.0,330341.0,287019.0,244404.0,245184.0,216766.0,228566.0,230801.0,262060.0,237846.0,248385.0,246968.0,239186.0,219510.0,220557.0,202071.0,222834.0,186271.0,195667.0,221134.0,213620.0,194616.0,197207.0,189749.0,191663.0,188283.0,195003.0,215674.0,223535.0,244047.0,247232.0,235854.0,298519.0,339576.0,300111.0,304225.0,301917.0,316788.0,314152.0
Przepływy pieniężne z działalności operacyjnej,-11233.0,13097.0,3030.0,-9288.0,-5574.0,-1714.0,8626.0,-25306.0,-7908.0,17226.0,45300.0,-4708.0,3159.0,26434.0,35552.0,2943.0,5657.0,57774.0,28673.0,25079.0,-22385.0,32821.0,23794.0,-13082.0,1454.0,27317.0,36328.0,13843.0,3141.0,-7265.0,35968.0,24440.0,2772.0,31722.0,25529.0,9141.0,11111.0,27018.0,18373.0,-717.0,12271.0,7642.0,21308.0,-2015.0,20512.0,13412.0,11973.0,2098.0,13945.0,21638.0,19791.0,9496.0,8540.0,3868.0,17555.0,-1218.0,16726.0,20190.0,22493.0,396.0,14623.0,9020.0,36149.0,7358.0,19324.0,29679.0,21171.0,-15940.0
Amortyzacja,2438.0,1672.0,1458.0,1959.0,3216.0,2824.0,2086.0,2065.0,3361.0,3124.0,2208.0,1984.0,1726.0,1878.0,1694.0,1711.0,1769.0,1296.0,1213.0,3330.0,2418.0,2557.0,2950.0,2666.0,2628.0,2736.0,2690.0,2857.0,2916.0,3312.0,3637.0,2894.0,2682.0,2882.0,2530.0,2365.0,1887.0,1930.0,2044.0,2367.0,2118.0,1986.0,1784.0,1673.0,1671.0,1714.0,1696.0,1686.0,3596.0,3793.0,4054.0,6971.0,4989.0,3805.0,3277.0,4130.0,3705.0,3603.0,3831.0,3762.0,3592.0,4203.0,4378.0,4920.0,3731.0,3529.0,3579.0,3409.0
Przepływy pieniężne z działalności inwestycyjnej,-8141.0,-6500.0,-32679.0,11792.0,-8663.0,-2985.0,-7587.0,-3146.0,-1975.0,313.0,-6811.0,3845.0,351.0,-137.0,-2504.0,-2863.0,-421.0,-6582.0,-4971.0,-3123.0,-466.0,-311.0,-2600.0,-7853.0,-3388.0,-8299.0,-363.0,-1982.0,438.0,-1386.0,-530.0,857.0,1529.0,-797.0,-1242.0,-1628.0,-60.0,-478.0,-1686.0,-1425.0,-591.0,-799.0,763.0,-2578.0,-593.0,-1217.0,-769.0,-39.0,-2546.0,-2351.0,-381.0,-430.0,-633.0,-232.0,-294.0,-162.0,-569.0,-240.0,-227.0,-336.0,-330.0,-267.0,-594.0,-1018.0,-1608.0,-1242.0,-315.0,200.0
CAPEX (niematerialne i rzeczowe),8579.0,5705.0,9591.0,6569.0,8148.0,3888.0,2829.0,4331.0,3644.0,2709.0,1913.0,-1142.0,765.0,1484.0,3756.0,3647.0,1617.0,6989.0,5858.0,3511.0,1531.0,1278.0,1785.0,9464.0,4783.0,9537.0,-51.0,3293.0,863.0,362.0,397.0,852.0,523.0,629.0,373.0,784.0,158.0,730.0,1932.0,1522.0,831.0,1074.0,961.0,2795.0,652.0,1278.0,824.0,52.0,2740.0,2453.0,411.0,541.0,665.0,241.0,335.0,577.0,587.0,344.0,445.0,741.0,349.0,314.0,779.0,1201.0,1716.0,1909.0,1034.0,1122.0
Przepływy pieniężne z działalności finansowej,-3231.0,614.0,39785.0,-2679.0,-1675.0,11280.0,-3684.0,16172.0,4443.0,-22022.0,-1246.0,-2379.0,-1835.0,-4216.0,-8775.0,-2008.0,112.0,-23401.0,-16939.0,-15817.0,308.0,-3899.0,-48168.0,-229.0,29.0,-2191.0,-17110.0,-16833.0,-5610.0,-1386.0,-21412.0,-40334.0,-8219.0,-1040.0,-21409.0,-465.0,-3688.0,-1744.0,-26808.0,-15887.0,-8431.0,-1991.0,-30814.0,-13.0,-45502.0,-1627.0,-30716.0,13.0,-33795.0,-18607.0,-34740.0,-8338.0,-3724.0,-3202.0,-2150.0,-2723.0,-6729.0,-6474.0,-3475.0,-3569.0,-2871.0,-3585.0,-7412.0,-3916.0,-3310.0,-5794.0,-4204.0,-3348.0
Emisja akcji,0.0,0.0,40298.0,-1397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dywidenda,0.0,0.0,321.0,376.0,0.0,0.0,760.0,0.0,0.0,0.0,338.0,0.0,0.0,0.0,8421.0,0.0,0.0,0.0,17199.0,0.0,0.0,0.0,51822.0,188.0,0.0,2550.0,16515.0,50.0,0.0,4257.0,19900.0,39090.0,0.0,0.0,25584.0,-298.0,0.0,1819.0,23970.0,14378.0,0.0,4002.0,30814.0,13.0,45502.0,1627.0,30716.0,-13.0,0.0,16664.0,16668.0,0.0,0.0,1844.0,0.0,0.0,0.0,3241.0,102.0,51.0,0.0,0.0,2727.0,0.0,0.0,2336.0,774.0,0.0
Przepływy pieniężne razem,-22606.0,7212.0,10135.0,-176.0,-15912.0,6581.0,-2645.0,-12279.0,-5439.0,-4483.0,37243.0,-3241.0,1676.0,22081.0,24273.0,-1929.0,5348.0,27791.0,6762.0,6139.0,-22543.0,28610.0,-26974.0,-21165.0,-1905.0,16828.0,18855.0,-4972.0,-2031.0,-10036.0,14026.0,-15037.0,-3917.0,29885.0,2878.0,7049.0,7363.0,24796.0,-10120.0,-18028.0,3249.0,4852.0,-8743.0,-4605.0,-25583.0,10568.0,-19512.0,2073.0,-22397.0,680.0,-15329.0,728.0,4184.0,433.0,15110.0,-4103.0,9428.0,13477.0,18791.0,-3509.0,11422.0,5167.0,28143.0,2425.0,14405.0,22643.0,16651.0,-19088.0
