,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76
Udziały niekontrolujące,0.0,0.0,0.0,0.0,0.0,0.0,-139.0,1627.0,1662.0,2493.0,2561.0,2558.0,2729.0,2819.0,2947.0,3065.0,3341.0,3128.0,2912.0,2736.0,3490.0,3256.0,2970.0,2829.0,3515.0,3308.0,3266.0,17.0,19.0,-27.0,-10.0,-30.0,-36.0,-106.0,-87.0,-79.0,-33.0,-93.0,-98.0,-127.0,-65.0,-136.0,-151.0,-142.0,-168.0,-195.0,-206.0,-189.0,-206.0,-246.0,-227.0,-199.0,-198.0,-239.0,-202.0,-194.0,-177.0,-158.0,-122.0,-97.0,-90.0,-105.0,-116.0,-48.0,-158.0,-310.0,69.0,288.0,192.0,180.0,299.0,409.0,358.0,405.0,487.0,500.0,456.0
Zobowiązania długoterminowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,87.0,59.0,59.0,7041.0,6760.0,7166.0,7909.0,6755.0,6465.0,6326.0,7070.0,6666.0,6381.0,6098.0,5934.0,5064.0,4779.0,4481.0,5226.0,4978.0,4700.0,3503.0,4214.0,3875.0,3588.0,3280.0,3041.0,3200.0,3246.0,4002.0,3251.0,4026.0,4347.0,4310.0,4494.0,4458.0,4426.0,4461.0,4358.0,3382.0,3624.0,3568.0,3635.0,4687.0,7143.0,7031.0,6911.0,6424.0,6131.0,6532.0,6366.0,5461.0,5710.0,6048.0,5923.0,6650.0,6464.0,6262.0,6260.0,6457.0,6352.0,6241.0,6124.0,6279.0
Z tytułu dostaw i usług,0.0,0.0,5375.0,0.0,4233.0,0.0,5469.0,0.0,9545.0,0.0,7934.0,0.0,8373.0,0.0,8690.0,0.0,12793.0,0.0,10795.0,0.0,13877.0,0.0,10466.0,0.0,12885.0,0.0,9121.0,0.0,6345.0,0.0,6690.0,0.0,6303.0,0.0,4891.0,0.0,9042.0,0.0,7572.0,10355.0,8301.0,11808.0,7836.0,11160.0,9888.0,10869.0,7474.0,10961.0,9274.0,10895.0,7378.0,9780.0,8397.0,11788.0,11320.0,11180.0,6954.0,11774.0,6045.0,11794.0,5547.0,9281.0,9451.0,9859.0,7551.0,12488.0,13635.0,11763.0,8750.0,8810.0,11191.0,12630.0,12663.0,17670.0,23516.0,16765.0,18531.0
Kredyty i pożyczki,0.0,0.0,0.0,0.0,120.0,0.0,529.0,0.0,1922.0,0.0,2281.0,0.0,3410.0,0.0,2845.0,0.0,4993.0,0.0,3851.0,0.0,3606.0,0.0,4562.0,0.0,3999.0,0.0,4832.0,0.0,1000.0,0.0,1319.0,0.0,1658.0,0.0,2455.0,0.0,3224.0,0.0,3484.0,0.0,3335.0,0.0,3093.0,0.0,2613.0,0.0,2544.0,0.0,2476.0,0.0,1053.0,0.0,1056.0,0.0,2052.0,0.0,47.0,0.0,557.0,0.0,144.0,0.0,0.0,0.0,1645.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Z tytułu emisji dłużnych papierów wartościowych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zobowiązania z tytułu leasingu finansowego,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,0.0,170.0,0.0,164.0,0.0,109.0,0.0,90.0,0.0,57.0,0.0,65.0,0.0,75.0,0.0,104.0,0.0,87.0,0.0,29.0,0.0,29.0,0.0,93.0,0.0,93.0,0.0,79.0,0.0,66.0,0.0,137.0,0.0,155.0,0.0,388.0,0.0,393.0,0.0,0.0,0.0,431.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inne zobowiązania długoterminowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,59.0,59.0,7041.0,6760.0,7166.0,7909.0,6755.0,6465.0,6326.0,7070.0,6666.0,6381.0,6098.0,5934.0,5064.0,4779.0,4481.0,5226.0,4978.0,4700.0,3503.0,4214.0,3875.0,3588.0,3280.0,3041.0,3200.0,3246.0,4002.0,3251.0,4026.0,4347.0,4310.0,4494.0,4458.0,4426.0,4461.0,4358.0,3382.0,3624.0,3568.0,3635.0,4687.0,7143.0,7031.0,6911.0,6424.0,6131.0,6532.0,6366.0,5461.0,5710.0,6048.0,5923.0,6650.0,6464.0,6262.0,6260.0,6457.0,6352.0,6241.0,6124.0,6279.0
Zobowiązania krótkoterminowe,14466.0,9429.0,9361.0,8883.0,5952.0,7372.0,7164.0,11854.0,12728.0,10956.0,11624.0,12121.0,13400.0,13710.0,13089.0,14980.0,20375.0,18253.0,17136.0,14913.0,20090.0,16585.0,17017.0,15894.0,18555.0,17725.0,15755.0,9734.0,8244.0,7992.0,9185.0,7266.0,9000.0,8833.0,8509.0,9553.0,14365.0,12379.0,13183.0,12101.0,14814.0,14696.0,13792.0,14032.0,15416.0,12833.0,12905.0,12855.0,15245.0,12865.0,11016.0,11569.0,12947.0,12795.0,14550.0,12028.0,12249.0,12811.0,12505.0,12713.0,9916.0,10140.0,10305.0,10643.0,13407.0,13324.0,14480.0,12571.0,9568.0,9705.0,12076.0,13495.0,13489.0,18615.0,24446.0,17719.0,19549.0
Inne zobowiązania krótkoterminowe,0.0,0.0,3986.0,0.0,1599.0,0.0,1166.0,0.0,1261.0,0.0,1409.0,0.0,1617.0,0.0,1554.0,0.0,2589.0,0.0,2490.0,0.0,2607.0,0.0,1801.0,0.0,1501.0,0.0,1638.0,0.0,790.0,0.0,1086.0,0.0,982.0,0.0,1098.0,0.0,2024.0,0.0,2023.0,1746.0,3091.0,2888.0,2834.0,2872.0,2886.0,1964.0,2794.0,1894.0,3402.0,1970.0,2506.0,1789.0,3428.0,1007.0,1041.0,848.0,5093.0,1037.0,5515.0,919.0,3832.0,859.0,854.0,784.0,3780.0,836.0,845.0,808.0,818.0,895.0,885.0,865.0,826.0,945.0,930.0,954.0,1018.0
Rozliczenia międzyokresowe,2393.0,7635.0,8828.0,10952.0,9995.0,10158.0,9615.0,11698.0,11615.0,11911.0,11723.0,11432.0,11506.0,10911.0,10715.0,10716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pasywa razem,42657.0,43398.0,44795.0,45998.0,42316.0,42888.0,41973.0,48408.0,43309.0,43316.0,41939.0,42520.0,45216.0,45073.0,44827.0,46352.0,53166.0,54952.0,51249.0,49177.0,56629.0,50607.0,49875.0,49596.0,54384.0,52404.0,48811.0,39424.0,38228.0,36555.0,37702.0,35625.0,37027.0,36132.0,34495.0,33820.0,46375.0,44045.0,43620.0,41707.0,40535.0,39629.0,39801.0,39511.0,42210.0,39495.0,39292.0,39353.0,43349.0,40251.0,38063.0,38598.0,40028.0,39081.0,41198.0,38715.0,39926.0,42576.0,41320.0,40459.0,39295.0,38110.0,39997.0,40516.0,42150.0,42102.0,43195.0,42823.0,42035.0,41617.0,44733.0,47328.0,50110.0,57658.0,68747.0,64490.0,66251.0
Przepływy pieniężne z działalności operacyjnej,115.0,86.0,39.0,-1257.0,1123.0,-335.0,-196.0,-891.0,-333.0,-1227.0,-783.0,498.0,-1447.0,462.0,573.0,-455.0,179.0,609.0,-345.0,-137.0,-983.0,1426.0,-268.0,201.0,-72.0,403.0,-553.0,-4526.0,4243.0,-758.0,189.0,-553.0,2062.0,552.0,-163.0,-865.0,1891.0,579.0,543.0,1361.0,248.0,486.0,967.0,587.0,1676.0,1026.0,293.0,679.0,1650.0,4638.0,-1736.0,665.0,2804.0,1499.0,-566.0,1307.0,887.0,1366.0,-446.0,-428.0,627.0,2149.0,882.0,289.0,594.0,2729.0,488.0,3742.0,-885.0,1206.0,1750.0,3058.0,396.0,6127.0,3358.0,5645.0,1317.0
Amortyzacja,34.0,52.0,53.0,53.0,1480.0,345.0,479.0,379.0,424.0,441.0,363.0,365.0,391.0,333.0,358.0,354.0,593.0,361.0,472.0,266.0,559.0,390.0,442.0,403.0,378.0,347.0,372.0,356.0,283.0,334.0,322.0,322.0,2234.0,338.0,332.0,319.0,2319.0,883.0,893.0,903.0,897.0,695.0,688.0,689.0,701.0,710.0,724.0,748.0,740.0,773.0,753.0,747.0,742.0,776.0,764.0,758.0,708.0,736.0,733.0,744.0,756.0,753.0,763.0,755.0,771.0,820.0,826.0,834.0,850.0,902.0,917.0,964.0,1003.0,1034.0,1089.0,1088.0,1114.0
Przepływy pieniężne z działalności inwestycyjnej,7490.0,-1438.0,-1132.0,-1243.0,-1714.0,-440.0,-98.0,-41.0,-213.0,2488.0,-129.0,-226.0,-221.0,-150.0,-144.0,-183.0,-175.0,-107.0,-86.0,-251.0,-124.0,-61.0,-142.0,645.0,-761.0,766.0,-57.0,4289.0,-551.0,2.0,21.0,-8.0,-2533.0,-11.0,36.0,8.0,-2877.0,-916.0,-738.0,-888.0,-470.0,-501.0,-664.0,-693.0,-873.0,-217.0,-822.0,-1118.0,-781.0,-635.0,-705.0,-1357.0,-868.0,-268.0,-1509.0,-714.0,-541.0,-231.0,-986.0,-724.0,1345.0,-308.0,-1038.0,247.0,-1244.0,-348.0,-931.0,-702.0,-1388.0,-1067.0,-1115.0,-1141.0,-1534.0,-2394.0,-784.0,-743.0,-1453.0
CAPEX (niematerialne i rzeczowe),779.0,1438.0,1132.0,1243.0,2898.0,128.0,285.0,340.0,147.0,186.0,140.0,171.0,179.0,5.0,310.0,161.0,192.0,109.0,89.0,113.0,175.0,87.0,137.0,236.0,-94.0,179.0,42.0,215.0,552.0,12.0,6.0,7.0,2533.0,28.0,18.0,6.0,2887.0,572.0,750.0,655.0,499.0,515.0,677.0,705.0,889.0,382.0,791.0,1119.0,817.0,647.0,612.0,1196.0,1144.0,334.0,1516.0,782.0,452.0,445.0,611.0,761.0,475.0,329.0,923.0,823.0,1036.0,575.0,808.0,971.0,1490.0,1066.0,1142.0,1242.0,1592.0,2451.0,699.0,792.0,1743.0
Przepływy pieniężne z działalności finansowej,-480.0,4.0,34.0,751.0,-640.0,400.0,8.0,104.0,633.0,-767.0,1030.0,-374.0,1267.0,-265.0,-462.0,518.0,101.0,-388.0,457.0,288.0,966.0,-277.0,-424.0,-114.0,58.0,-55.0,-291.0,-162.0,-3121.0,-56.0,77.0,493.0,418.0,-520.0,388.0,1287.0,353.0,294.0,167.0,-22.0,-46.0,-93.0,-341.0,62.0,-675.0,-900.0,480.0,351.0,-610.0,-2579.0,1142.0,720.0,-2020.0,-115.0,922.0,-592.0,-489.0,-398.0,714.0,1125.0,-1851.0,-292.0,436.0,-23.0,-139.0,35.0,-222.0,-1673.0,-248.0,-217.0,-440.0,-650.0,399.0,-562.0,-278.0,197.0,-145.0
Emisja akcji,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dywidenda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1995.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Przepływy pieniężne razem,7125.0,-1348.0,-1059.0,-1749.0,-1231.0,-375.0,-286.0,-828.0,87.0,494.0,118.0,-102.0,-401.0,47.0,-33.0,-120.0,105.0,114.0,26.0,-100.0,-141.0,1088.0,-834.0,732.0,-775.0,1114.0,-901.0,-399.0,571.0,-812.0,287.0,-68.0,-53.0,21.0,261.0,430.0,-633.0,-43.0,-28.0,451.0,-268.0,-108.0,-38.0,-44.0,128.0,-91.0,-49.0,-88.0,259.0,1424.0,-1299.0,28.0,-84.0,1116.0,-1153.0,1.0,-143.0,737.0,-718.0,-27.0,121.0,1549.0,280.0,513.0,-789.0,2416.0,-665.0,1367.0,-2521.0,-78.0,195.0,1267.0,-739.0,3171.0,2296.0,5099.0,-281.0
