,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
Zobowiązania krótkoterminowe,14783.0,28997.0,31798.0,47253.0,33932.0,37268.0,49273.0,67661.0,48497.0,68620.0,59383.0,59138.0,38545.0,29750.0,33687.0,64168.0,64438.0,48537.0,29144.0,42230.0,24723.0,27855.0,26861.0,41146.0,24620.0,41637.0,28136.0,41801.0,20244.0,27670.0,31240.0,37341.0,29591.0,30193.0,29634.0,27481.0,14319.0,17756.0,27180.0,24055.0,37639.0,26797.0,38092.0,34683.0,37910.0,43895.0,53940.0,45501.0,28411.0,28631.0,31888.0,46495.0,50921.0,70779.0,89489.0,57177.0,86657.0,75171.0,62105.0,46879.0,39825.0,48692.0,61316.0,66734.0
Inne zobowiązania krótkoterminowe,1106.0,1324.0,1763.0,3336.0,3256.0,2325.0,1366.0,3207.0,2715.0,3287.0,3730.0,5970.0,3884.0,1516.0,617.0,1957.0,1464.0,1201.0,1570.0,5632.0,4231.0,4577.0,3917.0,4552.0,3813.0,1033.0,714.0,4116.0,1238.0,870.0,1642.0,1607.0,1497.0,1707.0,1415.0,2243.0,1425.0,975.0,1123.0,1327.0,989.0,1198.0,1312.0,1908.0,1527.0,4982.0,8429.0,6426.0,5434.0,5940.0,11178.0,14777.0,11100.0,7812.0,8447.0,6538.0,5297.0,5304.0,4182.0,10380.0,10955.0,9512.0,13689.0,19429.0
Rozliczenia międzyokresowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pasywa razem,31717.0,49773.0,56667.0,94412.0,84563.0,96283.0,115299.0,135222.0,120489.0,140877.0,137790.0,140483.0,124967.0,113718.0,117003.0,149735.0,151121.0,126647.0,102974.0,108599.0,91131.0,92346.0,92525.0,106943.0,91885.0,108705.0,95604.0,106594.0,83372.0,89842.0,95039.0,103760.0,95796.0,96555.0,92438.0,85430.0,70710.0,70671.0,79471.0,74774.0,88002.0,76517.0,85508.0,82812.0,83982.0,78572.0,88283.0,78150.0,59650.0,61205.0,64094.0,80514.0,87107.0,107290.0,125171.0,101032.0,130800.0,114354.0,101597.0,86444.0,77600.0,88466.0,101897.0,113653.0
Przepływy pieniężne z działalności operacyjnej,-1676.0,-411.0,3107.0,7444.0,-2260.0,4386.0,-7211.0,6116.0,1183.0,-5511.0,28432.0,-12660.0,1919.0,-10004.0,-5522.0,738.0,-8698.0,3946.0,15354.0,5972.0,1741.0,-2772.0,4227.0,-2355.0,5507.0,-10428.0,9440.0,7000.0,1365.0,-4940.0,-3767.0,735.0,4323.0,-8974.0,535.0,8479.0,5153.0,-6884.0,-4880.0,1461.0,-2613.0,-2555.0,857.0,10652.0,-13771.0,-176.0,1122.0,587.0,4009.0,367.0,1103.0,-3236.0,6130.0,-3574.0,82.0,6130.0,-5221.0,-3044.0,10995.0,648.0,7568.0,-3883.0,-2483.0,14676.0
Amortyzacja,576.0,745.0,605.0,704.0,538.0,544.0,561.0,577.0,642.0,573.0,580.0,615.0,678.0,699.0,722.0,728.0,738.0,725.0,729.0,713.0,711.0,702.0,692.0,681.0,682.0,678.0,654.0,656.0,638.0,650.0,667.0,597.0,598.0,569.0,553.0,544.0,529.0,521.0,507.0,520.0,548.0,549.0,561.0,366.0,534.0,529.0,520.0,604.0,686.0,661.0,436.0,604.0,593.0,621.0,633.0,632.0,534.0,583.0,549.0,610.0,611.0,624.0,472.0,373.0
Przepływy pieniężne z działalności inwestycyjnej,-717.0,-5630.0,-1855.0,-5587.0,-726.0,-8061.0,-1927.0,-3362.0,204.0,-2013.0,-2243.0,-1204.0,-233.0,-3567.0,-403.0,-487.0,-85.0,591.0,-106.0,395.0,1477.0,4.0,-116.0,-496.0,1114.0,-75.0,-214.0,-1050.0,-862.0,-1111.0,-245.0,-784.0,-686.0,-827.0,-1181.0,-148.0,-197.0,-260.0,-328.0,-451.0,-279.0,-199.0,45.0,-293.0,39.0,-209.0,638.0,-681.0,-1003.0,-486.0,65.0,-1535.0,-3259.0,4547.0,249.0,-414.0,-3906.0,1776.0,2121.0,182.0,-6307.0,-2144.0,-400.0,-6488.0
CAPEX (niematerialne i rzeczowe),731.0,2047.0,1893.0,2326.0,678.0,7761.0,2020.0,3839.0,439.0,1873.0,2424.0,1384.0,566.0,1329.0,419.0,471.0,92.0,317.0,109.0,233.0,52.0,69.0,184.0,530.0,416.0,136.0,250.0,868.0,882.0,1280.0,180.0,891.0,704.0,741.0,1273.0,251.0,305.0,283.0,370.0,479.0,345.0,222.0,343.0,318.0,104.0,221.0,7.0,-25.0,2.0,14.0,5.0,611.0,0.0,0.0,0.0,0.0,0.0,421.0,283.0,-219.0,30.0,71.0,304.0,135.0
Przepływy pieniężne z działalności finansowej,661.0,-1157.0,-401.0,21991.0,-380.0,3438.0,3191.0,316.0,-457.0,-952.0,-1007.0,-975.0,-866.0,-938.0,-968.0,-975.0,-1028.0,-1068.0,-1607.0,-556.0,-529.0,-471.0,-2729.0,-73.0,-1.0,-16.0,-1517.0,-266.0,0.0,-2166.0,5095.0,-3920.0,2287.0,4045.0,3092.0,-1809.0,-4099.0,2197.0,1452.0,-3119.0,2363.0,1662.0,252.0,-6857.0,8438.0,437.0,-1355.0,690.0,-4072.0,574.0,-619.0,3764.0,-2803.0,-601.0,1559.0,-5560.0,6436.0,1269.0,-13091.0,-797.0,-909.0,5622.0,3049.0,-8217.0
Emisja akcji,0.0,0.0,0.0,22760.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dywidenda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,739.0,0.0,0.0,0.0,462.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6092.0,0.0,0.0,0.0,1015.0,0.0
Przepływy pieniężne razem,-1732.0,-7198.0,851.0,23848.0,-3366.0,-237.0,-5947.0,3070.0,930.0,-8476.0,25182.0,-14839.0,820.0,-14509.0,-6893.0,-724.0,-9811.0,3469.0,13641.0,5811.0,2689.0,-3239.0,1382.0,-2924.0,6620.0,-10519.0,7709.0,5684.0,503.0,-8217.0,1083.0,-3969.0,5924.0,-5756.0,2446.0,6522.0,857.0,-4947.0,-3756.0,-2109.0,-529.0,-1092.0,1154.0,3502.0,-5294.0,52.0,405.0,596.0,-1066.0,455.0,549.0,-1007.0,68.0,372.0,1890.0,156.0,-2691.0,1.0,25.0,33.0,352.0,-405.0,166.0,-29.0
