,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67
Z tytułu emisji dłużnych papierów wartościowych,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zobowiązania z tytułu leasingu finansowego,1821.0,1924.0,1917.0,1917.0,1917.0,665.0,898.0,911.0,823.0,787.0,657.0,549.0,541.0,512.0,540.0,574.0,598.0,609.0,646.0,688.0,807.0,860.0,877.0,936.0,977.0,1051.0,1095.0,1196.0,325.0,289.0,256.0,236.0,371.0,414.0,422.0,375.0,338.0,282.0,2909.0,5272.0,6146.0,425.0,504.0,590.0,808.0,833.0,643.0,713.0,805.0,1548.0,1626.0,1570.0,1824.0,1219.0,1411.0,1361.0,1584.0,1264.0,1217.0,20785.0,23137.0,28351.0,18381.0,16062.0,12076.0,18692.0,18308.0,22052.0
Inne zobowiązania długoterminowe,4665.0,4014.0,3912.0,2206.0,2609.0,2477.0,11798.0,7434.0,7109.0,6330.0,6403.0,6470.0,10479.0,10591.0,10527.0,13890.0,14179.0,13725.0,13588.0,13872.0,13943.0,14227.0,14127.0,13870.0,13895.0,14612.0,14009.0,14299.0,14393.0,14418.0,14376.0,14468.0,15392.0,15090.0,18893.0,16598.0,18426.0,18021.0,17101.0,18154.0,17814.0,14798.0,13281.0,13095.0,12862.0,13233.0,12740.0,12645.0,12286.0,12566.0,12573.0,12029.0,12753.0,11915.0,11258.0,10865.0,11050.0,11087.0,11140.0,17565.0,17002.0,17302.0,17628.0,16715.0,15433.0,15777.0,25439.0,16169.0
Zobowiązania krótkoterminowe,68678.0,71839.0,80831.0,47849.0,34070.0,35638.0,55892.0,66743.0,67643.0,53300.0,50605.0,43056.0,39008.0,49835.0,48748.0,73473.0,76190.0,77063.0,87943.0,119023.0,75097.0,87945.0,89047.0,92800.0,107760.0,149030.0,95360.0,143242.0,125615.0,127508.0,142963.0,122699.0,128706.0,183863.0,164266.0,210051.0,162770.0,177470.0,201505.0,267834.0,242270.0,127998.0,122698.0,108411.0,57056.0,58712.0,42401.0,38356.0,29539.0,28678.0,30560.0,29535.0,32739.0,30833.0,31288.0,29165.0,35216.0,36731.0,52076.0,57491.0,64908.0,70445.0,58874.0,52167.0,53669.0,60547.0,61210.0,64879.0
Inne zobowiązania krótkoterminowe,6041.0,5078.0,4003.0,6517.0,5967.0,20158.0,27364.0,37580.0,45394.0,34140.0,30608.0,22321.0,21128.0,26280.0,19865.0,37426.0,38175.0,35941.0,38783.0,59655.0,33840.0,36580.0,30595.0,32954.0,55938.0,57116.0,34012.0,80968.0,69257.0,70904.0,75169.0,68644.0,70058.0,77146.0,71069.0,62748.0,59361.0,63584.0,46345.0,43601.0,49469.0,49165.0,45825.0,33039.0,15579.0,20380.0,12775.0,14055.0,9322.0,9358.0,8539.0,12096.0,14568.0,17141.0,15475.0,13537.0,20650.0,9282.0,11915.0,4764.0,5038.0,7913.0,8650.0,11098.0,10658.0,8072.0,5561.0,5442.0
Rozliczenia międzyokresowe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pasywa razem,131951.0,138710.0,150936.0,175618.0,163760.0,157142.0,192902.0,203495.0,210208.0,200192.0,196173.0,179006.0,174752.0,185212.0,179600.0,208334.0,211549.0,213983.0,230138.0,263739.0,223080.0,235930.0,240716.0,248199.0,266202.0,308367.0,257633.0,307664.0,296119.0,290252.0,311576.0,295315.0,299442.0,357970.0,372364.0,424559.0,377672.0,382744.0,364442.0,419599.0,383854.0,250157.0,238242.0,198868.0,125298.0,125568.0,111311.0,104151.0,95770.0,96185.0,99623.0,97775.0,98561.0,97580.0,102811.0,94510.0,100825.0,97409.0,113739.0,149244.0,153670.0,154926.0,146076.0,125081.0,126316.0,134696.0,137454.0,142632.0
Przepływy pieniężne z działalności operacyjnej,1521.0,-4312.0,13857.0,3256.0,-9608.0,6796.0,7274.0,-223.0,-7467.0,31540.0,-1498.0,-1527.0,-13592.0,-665.0,8582.0,11759.0,-4372.0,-4564.0,23688.0,-14609.0,9219.0,-12432.0,24448.0,-13793.0,27443.0,41917.0,-42083.0,73167.0,8128.0,-24747.0,-8089.0,1158.0,-1476.0,-38636.0,-6886.0,-26352.0,-3254.0,-1583.0,17146.0,-29001.0,6075.0,64319.0,-8886.0,14150.0,-14913.0,7962.0,112.0,4782.0,-1637.0,-1448.0,-1280.0,720.0,-1071.0,-799.0,3669.0,2895.0,-718.0,-10088.0,1063.0,-3503.0,-1875.0,-6629.0,1639.0,7582.0,699.0,-5334.0,1151.0,-4089.0
Amortyzacja,999.0,998.0,1301.0,1285.0,1141.0,1139.0,1352.0,1786.0,1817.0,1797.0,1468.0,2420.0,1935.0,2027.0,1900.0,2179.0,2127.0,2169.0,2172.0,2195.0,1865.0,1877.0,1859.0,1898.0,1826.0,1733.0,1714.0,1803.0,1595.0,1659.0,1366.0,1555.0,1493.0,1560.0,1525.0,1781.0,1914.0,1884.0,1830.0,1777.0,1848.0,1813.0,1308.0,1363.0,1370.0,1318.0,1065.0,1170.0,1162.0,1198.0,1223.0,1275.0,1209.0,1214.0,1275.0,1001.0,1086.0,1141.0,1117.0,1140.0,1385.0,1552.0,1379.0,2290.0,1641.0,1502.0,1612.0,161.0
Przepływy pieniężne z działalności inwestycyjnej,15696.0,-2886.0,-3085.0,-8732.0,-5589.0,-7278.0,-18525.0,9321.0,-2699.0,-11782.0,-3786.0,-8207.0,-2434.0,-5198.0,-7181.0,-1956.0,-1768.0,-1234.0,-383.0,-760.0,198.0,390.0,-476.0,-953.0,-521.0,-1099.0,-3359.0,-1074.0,1314.0,-1326.0,-1319.0,-3520.0,-6544.0,-9229.0,-18825.0,-9584.0,-1184.0,712.0,-357.0,-433.0,-353.0,978.0,-35.0,-591.0,6205.0,-6155.0,3267.0,-60.0,-358.0,1878.0,-223.0,312.0,70.0,-57.0,0.0,-78.0,-162.0,696.0,-1097.0,-199.0,-147.0,-69.0,203.0,-40.0,-3.0,30.0,-29.0,-56.0
CAPEX (niematerialne i rzeczowe),1894.0,2908.0,3079.0,8748.0,5563.0,4651.0,19973.0,-11097.0,2680.0,3135.0,3795.0,8440.0,1547.0,4964.0,7197.0,1830.0,1772.0,1236.0,539.0,772.0,177.0,910.0,617.0,1126.0,601.0,1126.0,3428.0,1195.0,1551.0,1378.0,1467.0,3034.0,6569.0,8752.0,20254.0,10188.0,1191.0,339.0,315.0,435.0,353.0,130.0,-13.0,710.0,93.0,133.0,130.0,183.0,410.0,-194.0,240.0,-224.0,22.0,61.0,0.0,670.0,192.0,367.0,107.0,188.0,159.0,216.0,-61.0,48.0,68.0,131.0,135.0,65.0
Przepływy pieniężne z działalności finansowej,-10211.0,2465.0,-341.0,40166.0,-507.0,3533.0,-4765.0,-587.0,-2704.0,-549.0,-608.0,-570.0,6169.0,3458.0,-783.0,-2338.0,-28.0,801.0,-4020.0,4016.0,-1955.0,-2452.0,-4825.0,4484.0,-6659.0,-6119.0,-723.0,-928.0,158.0,-11329.0,-2020.0,-930.0,645.0,19257.0,26133.0,34107.0,-6957.0,-1506.0,-17686.0,35104.0,-8209.0,-50244.0,1369.0,-17141.0,-6073.0,-1640.0,-5385.0,-1252.0,-404.0,341.0,1839.0,-917.0,-183.0,3127.0,-2533.0,-65.0,3451.0,2779.0,1889.0,964.0,1292.0,4131.0,-2468.0,-1803.0,-4570.0,6249.0,53.0,2369.0
Emisja akcji,0.0,0.0,0.0,64800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dywidenda,0.0,9411.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4654.0,0.0,0.0,0.0,5400.0,0.0,0.0,0.0,10800.0,45.0,0.0,0.0,11699.0,0.0,1.0,0.0,0.0,9000.0,0.0,0.0,0.0,4150.0,2241.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Przepływy pieniężne razem,7006.0,-4733.0,10431.0,34690.0,-15704.0,3051.0,-16016.0,8511.0,-12870.0,19209.0,-5892.0,-10304.0,-9857.0,-2405.0,618.0,7465.0,-6168.0,-4997.0,19285.0,-11353.0,7462.0,-14494.0,19147.0,-10262.0,20263.0,34699.0,-46165.0,71165.0,9600.0,-37402.0,-11428.0,-3292.0,-7375.0,-28608.0,422.0,-1829.0,-11395.0,-2377.0,-897.0,5670.0,-2487.0,15053.0,-7552.0,-3582.0,-14781.0,167.0,-2006.0,3470.0,-2399.0,771.0,336.0,115.0,-1184.0,2271.0,1136.0,2752.0,2571.0,-6613.0,1855.0,-2738.0,-730.0,-2567.0,-626.0,5739.0,-3874.0,945.0,1175.0,-1776.0
